,name,text
1033,GALAHAD, Where's that? 
1034,BEDEVERE," France, I think. "
1035,LANCELOT, Isn't there a 'Saint Aaauuves' in Cornwall? 
1036,ARTHUR," No, that's 'Saint Ives'. "
1037,LANCELOT," Oh, yes. Saint Iiiiives. "
1038,KNIGHTS, Iiiiives. 
1039,BEDEVERE, Oooohoohohooo! 
1040,LANCELOT," No, no. 'Aaaauugggh', at the back of the throat. 
        Aaauugh. "
1041,BEDEVERE," N-- no. No, no, no, no. 'Oooooooh', in surprise and 
        alarm. "
1042,LANCELOT," Oh, you mean sort of a 'aaaah'! "
1043,BEDEVERE," Yes, but I-- aaaaaah! "
1044,ARTHUR, Oooh! 
1045,GALAHAD, My God! 
1046,MAYNARD, It's the legendary Black Beast of Aaarrrrggh! 
1047,BEDEVERE, That's it! That's it! 
1048,ARTHUR, Run away! 
1049,KNIGHTS, Run away! 
1050,BEDEVERE, We've lost him. 
1051,KNIGHTS, Aagh! 
1052,NARRATOR," As the horrendous Black Beast lunged forward, escape 
        for Arthur and his knights seemed hopeless, when suddenly, the animator 
        suffered a fatal heart attack. "
1053,ANIMATOR, Ulk! 
1054,NARRATOR," The cartoon peril was no more. The quest for Holy 
        Grail could continue. "
1055,GALAHAD, There it is! 
1056,ARTHUR, The Bridge of Death! 
1057,ROBIN," Oh, great. "
1058,ARTHUR, Look! There's the old man from scene twenty-four! 
1059,BEDEVERE, What is he doing here? 
1060,ARTHUR," He is the keeper of the Bridge of Death. He asks each 
        traveller five questions-- "
1061,GALAHAD, Three questions. 
1062,ARTHUR," Three questions. He who answers the five questions--
        "
1063,GALAHAD, Three questions. 
1064,ARTHUR, Three questions may cross in safety. 
1065,ROBIN, What if you get a question wrong? 
1066,ARTHUR, Then you are cast into the Gorge of Eternal Peril. 
1067,ROBIN," Oh, I won't go. "
1068,GALAHAD, Who's going to answer the questions? 
1069,ARTHUR, Sir Robin! 
1070,ROBIN, Yes? 
1071,ARTHUR," Brave Sir Robin, you go. "
1072,ROBIN," Hey! I've got a great idea. Why doesn't Lancelot go?
        "
1073,LANCELOT," Yes. Let me go, my liege. I will take him 
        single-handed. I shall make a feint to the north-east that s-- "
1074,ARTHUR," No, no. No. Hang on! Hang on! Hang on! Just answer the 
        five questions-- "
1075,GALAHAD, Three questions. 
1076,ARTHUR," Three questions as best you can, and we shall watch... 
        and pray. "
1077,LANCELOT," I understand, my liege. "
1078,ARTHUR," Good luck, brave Sir Lancelot. God be with you. "
1079,BRIDGEKEEPER," Stop! Who would cross the Bridge of Death must 
        answer me these questions three, ere the other side he see. "
1080,LANCELOT," Ask me the questions, bridgekeeper. I am not 
        afraid. "
1081,BRIDGEKEEPER, What... is your name? 
1082,LANCELOT, My name is 'Sir Lancelot of Camelot'. 
1083,BRIDGEKEEPER, What... is your quest? 
1084,LANCELOT, To seek the Holy Grail. 
1085,BRIDGEKEEPER, What... is your favorite color? 
1086,LANCELOT, Blue. 
1087,BRIDGEKEEPER, Right. Off you go. 
1088,LANCELOT," Oh, thank you. Thank you very much. "
1089,ROBIN, That's easy! 
1090,BRIDGEKEEPER," Stop! Who approacheth the Bridge of Death must 
        answer me these questions three, ere the other side he see. "
1091,ROBIN," Ask me the questions, bridgekeeper. I'm not afraid. "
1092,BRIDGEKEEPER, What... is your name? 
1093,ROBIN, 'Sir Robin of Camelot'. 
1094,BRIDGEKEEPER, What... is your quest? 
1095,ROBIN, To seek the Holy Grail. 
1096,BRIDGEKEEPER, What... is the capital of Assyria? 
1097,ROBIN, I don't know that! Auuuuuuuugh! 
1098,BRIDGEKEEPER, Stop! What... is your name? 
1099,GALAHAD, 'Sir Galahad of Camelot'. 
1100,BRIDGEKEEPER, What... is your quest? 
1101,GALAHAD, I seek the Grail. 
1102,BRIDGEKEEPER, What... is your favorite color? 
1103,GALAHAD," Blue. No, yel-- auuuuuuuugh! "
1104,BRIDGEKEEPER, Hee hee heh. Stop! What... is your name? 
1105,ARTHUR," It is 'Arthur', King of the Britons. "
1106,BRIDGEKEEPER, What... is your quest? 
1107,ARTHUR, To seek the Holy Grail. 
1108,BRIDGEKEEPER," What... is the air-speed velocity of an unladen 
        swallow? "
1109,ARTHUR, What do you mean? An African or European swallow? 
1110,BRIDGEKEEPER, Huh? I-- I don't know that. Auuuuuuuugh! 
1111,BEDEVERE, How do know so much about swallows? 
1112,ARTHUR," Well, you have to know these things when you're a 
        king, you know. "
1113,ARTHUR," Lancelot! 
        Lancelot! Lancelot!"
1114,BEDEVERE, Lancelot! Lancelot!
1115,ARTHUR, Lancelot!
1116,BEDEVERE, Lancelot! Lancelot!
1117,ARTHUR," The Castle Arrrggh. Our quest is at an end! God be 
        praised! Almighty God, we thank Thee that Thou hast vouchsafed to us the 
        most holy--"
1118,FRENCH GUARD," Allo, dappy English k-niggets and Monsieur 
        Arthur King, who has the brain of a duck, you know. So, we French 
        fellows outwit you a second time!"
1119,ARTHUR," How dare you profane this place with your presence! I 
        command you, in the name of the Knights of Camelot, to open the doors of 
        this sacred castle, to which God Himself has guided us!"
1120,FRENCH GUARD," How you English say, 'I one more time, mac, 
        unclog my nose in your direction', sons of a window-dresser! So, you 
        think you could out-clever us French folk with your silly knees-bent 
        running about advancing behavior?! I wave my private parts at your 
        aunties, you cheesy lot of second hand electric donkey-bottom biters.
        "
1121,ARTHUR," In the name of the Lord, we demand entrance to this 
        sacred castle!"
1122,FRENCH GUARD," No chance, English bed-wetting types. I burst my 
        pimples at you and call your door-opening request a silly thing, you 
        tiny-brained wipers of other people's bottoms!"
1123,ARTHUR," If you do not open this door, we shall take this 
        castle by force!"
1124,FRENCH GUARDS, 
1125,ARTHUR, Agh. Right! That settles it!
1126,FRENCH GUARD," Yes, depart a lot at this time and cut the 
        approaching any more, or we fire arrows at the tops of your heads and 
        make castanets out of your testicles already! Ha ha haaa ha!"
1127,ARTHUR, Walk away. Just ignore them.
1128,FRENCH GUARD," And now, remain gone, illegitimate-faced 
        bugger-folk! And, if you think you got a nasty taunting this time, you 
        ain't heard nothing yet, dappy English k-nnniggets! Thpppt!"
1129,FRENCH GUARDS, 
1130,ARTHUR, We shall attack at once!
1131,BEDEVERE," Yes, my liege!"
1132,ARTHUR, Stand by for attack!
1133,FRENCH GUARDS, 
1134,ARTHUR," Today the blood of many a valiant knight shall be 
        avenged. In the name of God,..."
1135,FRENCH GUARDS," Hoo hoo! Ohh, ha ha ha ha ha!..."
1136,ARTHUR," ...we shall not stop our fight till each one of you 
        lies dead and the Holy Grail returns to those whom God has chosen!"
1137,FRENCH GUARDS, ...Ha ha ha!...
1138,ARTHUR, Charge!
1139,ARMY OF KNIGHTS, Hooray!
1140,HISTORIAN'S WIFE," Yes, they're the ones. I'm sure."
1141,INSPECTOR," Come on. Anybody armed must go, too."
1142,OFFICER #1, All right. Come on. Back.
1143,HISTORIAN'S WIFE, Get that one.
1144,OFFICER #1, Back. Right away.
1145,HISTORIAN'S WIFE, Yes.
1146,OFFICER #1, Just... pull it off. Come on. Come along.
1147,INSPECTOR, Put this man in the van.
1148,OFFICER #1, Clear off. Come on.
1149,BEDEVERE, With whom?
1150,INSPECTOR, Which one?
1151,OFFICER #1, Oh-- this one.
1152,INSPECTOR, Come on. Put him in the van.
1153,OFFICER #2, Get a blanket.
1154,OFFICER #1, We have no hospital.
1155,RANDOM, Ahh.
1156,RANDOM, Ooh.
1157,OFFICER #1, Come on. Back. Riiight back. Come on!
1158,OFFICER #2, Run along! Run along!
1159,OFFICER #1," Pull that off. My, that's an offensive weapon, 
        that is."
1160,OFFICER #2," Come on. Back with 'em. Back. Right. Come along.
        "
1161,INSPECTOR, Everything?
1162,OFFICER #1," All right, sonny. That's enough. Just pack that 
        in."
1163,CAMERAMAN, Christ!
