,name,text
2,John Cleese, But why Dorset? 
3,Eric Idle," Well, I have for a long time been suffering from a 
            species of brain injury which I incurred during the rigors of 
            childbirth, and I'd like to conclude by putting my finger up my 
            nose. "
4,John Cleese," Mr. Badger, I think you're the silliest 
            person we've ever had on this program, and so I'm going to ask you 
            to have dinner with me. "
5,Eric Idle," My wife Maureen ran off with a bottle of Bell's 
            whisky during the Aberdeen versus Raith Rovers match which ended in 
            a goalless draw. Robson particularly, in goal, had a magnificent 
            first half, his fine positional sense preventing the build-up of any 
            severe pressure on the suspect Aberdeen defense. McLoughlan missed 
            an easy chance to clinch the game towards the final whistle but 
            Raith must be well satisfied with their point. "
6,John Cleese," Do please go on. This is the least 
            fascinating conversation I've ever had. "
7,Michael Palin, Would you like to order sir? 
8,John Cleese," Yes, Mr. Badger, what .would you like to 
            start with? "
9,Eric Idle," Er, I'll have a whisky to start with. "
10,Michael Palin," For first course, sir? "
11,Eric Idle, Aye. 
12,Michael Palin," And for main course, sir? "
13,Eric Idle," I'll have a whisky for main course and I'll follow 
            that with a whisky for pudding. "
14,Michael Palin," Yes sir, and what would you like with it, sir? A 
            whisky? "
15,Eric Idle," No, a bottle of wine. "
16,Michael Palin," Fine, sir, he said between clenched teeth knowing 
            full well it was a most unrewarding part. "
17,John Cleese," This is the silliest sketch I've ever been 
            in. "
18,Eric Idle, Shall we stop it? 
19,John Cleese," Yeah, all right. "
0,John Cleese," The Adventures of Biggles. Part one - Biggles 
            dictates a letter. "
1,Graham Chapman," Miss Bladder, take a letter. "
2,Nicki Howorth," Yes, Senõr Biggles."
3,Graham Chapman," Don't call me senõr! I'm not a Spanish person. 
            You must call me Mr. Biggles, or Group Captain Biggles: or Mary 
            Biggles if I'm dressed as my wife, but never senor. "
4,Nicki Howorth, Sorry. 
5,Graham Chapman, I've never even been to Spain. 
6,Nicki Howorth, You went to Ibiza last year. 
7,Graham Chapman," That's still not grounds for calling me senor, or 
            Don Beeg-les for that matter. Right, Dear King Haakon... "
8,Nicki Howorth," Of Norway, is that? "
9,Graham Chapman, Just put down what I say. 
10,Nicki Howorth, Do I put that down? 
11,Graham Chapman, Of course you don't put that down. 
12,Nicki Howorth, Well what about that? 
13,Graham Chapman, Look. 
14,Nicki Howorth, 
15,Graham Chapman, What? 
16,Nicki Howorth," Dear King Haakon, I am not dictating what? "
17,Graham Chapman," No, no, no, you loopy brothel inmate. "
18,Nicki Howorth," I've had enough of this. I am not a courtesan.
            "
19,Graham Chapman," Oh, oh, 'courtesan', oh aren't we grand. Harlot's 
            not good enough for us eh? Paramour, concubine, fille de joie. 
            That's what we are not. Well listen to me my fine fellow, you are a 
            bit of tail, that's what you are. "
20,Nicki Howorth," I am not, you demented fictional character. "
21,Graham Chapman," Algy says you are. He says you're no better than 
            you should be. "
22,Nicki Howorth, And how would he know? 
23,Graham Chapman," And just what do you mean by that? Are you 
            calling my old fictional comrade-in-arms a fairy? "
24,Nicki Howorth," Fairy! Poof's not good enough for Algy, is it. 
            He's got to be a bleedin' fairy. Mincing old RAF queen. "
25,Graham Chapman, 
26,Michael Palin, Right ho. 
27,Graham Chapman, Are you gay? 
28,Michael Palin," I should bally well say so, old fruit. "
29,Graham Chapman, Ugh! 
30,Nicki Howorth, What? 
31,Graham Chapman, Rhyming slang - ginger beer. 
32,Nicki Howorth, Oh. 
33,Graham Chapman, 
34,Terry Gilliam," Hello, sweetie. "
35,Graham Chapman, I have to see you. 
36,Terry Gilliam," Yes, Biggles? "
37,Graham Chapman, Are you a poof 
38,Terry Gilliam, 
39,Graham Chapman, Thank God for that. Good lad. 
40,Graham Chapman," Get back in the cupboard you pantomimetic royal 
            person. "
41,Graham Chapman, Lemon curry? 
42,Graham Chapman," Dear real Princess Margaret, thank you for the 
            eels, full stop. They were absolutely delicious and unmistakably 
            regal, full stop. Sorry to mench but if you've finished with the 
            hairdryer could you pop it in the post. Yours fictionally Biggles, 
            Oh, PS see you at the Saxe-Coburgs' canasta evening. "
43,Nicki Howorth, 
44,Graham Chapman," Silence, naughty lady of the night! "
45,John Cleese," Next week pan two - 'Biggles Flies Undone'.
            "
0,Michael Palin," Climbing. The world's loneliest sport, where 
            hardship and philosophy go hand in glove. And here, another British 
            expedition, attempting to be the first man to successfully climb the 
            north face of the Uxbridge Road. "
1,Eric Idle," (voice over) The major assault on the Uxbridge Road 
            has been going on for about three weeks, really ever since they 
            established base camp here at the junction of Willesden Road, and 
            from there they climbed steadily to establish camp two, outside 
            Lewis's, and it's taken them another three days to establish camp 
            three, here outside the post office. "
2,John Cleese, Bert. How's it going? 
3,Graham Chapman," Well, it's a bit gripping is this, Chris. "
4,John Cleese," Bert, some people say this is crazy. "
5,Graham Chapman," Aye, well but they said Crippen was crazy didn't 
            they? "
6,John Cleese, Crippen was crazy. 
7,Graham Chapman," Oh, well there you are then. "
8,Michael Palin, Lemon curry? 
9,Graham Chapman," Now you see he's putting a peg down there because 
            I'm quite a way up now, and if I come unstuck here I go down quite a 
            long way. "
10,John Cleese, 
0,Michael Palin, 
1,Terry Jones, Up on deck? 
2,Michael Palin," Yes on deck. It's diabolical weather.
            "
3,Terry Jones," What deck, dear? "
4,Michael Palin," The deck, The deck of the lifeboat.
            "
5,Terry Jones," This isn't a lifeboat, dear. This is 24, 
            Parker Street. "
6,Michael Palin, This is the Newhaven Lifeboat. 
7,Terry Jones," No it's not, dear. "
8,Michael Palin," You're right. This isn't a lifeboat at 
            all. "
9,Terry Jones," No, I wouldn't live here if it was, "
10,Michael Palin," Do you mind if I sit down for a minute 
            and collect my wits? "
11,Terry Jones," No, you do that, I'll make you a nice cup of 
            tea. "
12,Michael Palin, Thanks very much. 
13,Graham Chapman," Oooh, it's a wild night up top. "
14,Terry Gilliam," Your turn on deck soon, Charlie. "
15,Michael Palin," It's not a lifeboat, Frank. "
16,Terry Gilliam, What? 
17,Graham Chapman, What do you mean? 
18,Michael Palin," It's not a lifeboat. It's this lady's 
            house. "
0,Eric Idle, Who's that shouting? 
1,John Cleese, (JOHN) It's a man outside Number 24. 
2,Eric Idle," Try it on the five inch, Gladys. "
3,John Cleese, 
4,Eric Idle," All fight, hold 13 on the five-inch and transfer the 
            Cartwrights to the digital scanner. "
5,Eric Idle," Hold on, Mrs. Pettigrew's coming back from the 
            doctor's. "
6,John Cleese," All right, bring her up on two. What's the 
            duration reading on the oscillator? "
7,Eric Idle, 48.47. 
8,John Cleese," Well that's a long time for someone who's just had 
            a routine checkup. "
9,Eric Idle, 
10,John Cleese," Zoom in on the 16mm and hold her, Enid. "
11,Eric Idle," Roger, Gladys. "
12,John Cleese, I'll try and get her on the twelve-inch. 
13,Michael Palin," Yes, it's one of those new 
            self-righting models. Newhaven was about the first place in the 
            country to get one. "
14,Graham Chapman," What's the displacement on one of them 
            jobs then? "
15,Michael Palin," Oh it's about I40-150 per square inch.
            "
16,Terry Jones, Who's for fruit cake? 
17,Terry Jones," Yes, right, macaroons, that's two dozen fruit 
            cakes, half a dozen macaroons. Right ho. Won't be a jiffy then. "
18,Terry Jones, Yoohoo! Mrs. Edwards! 
19,Graham Chapman, Hello. 
20,Terry Jones," Hello, two dozen fruit cakes and half a dozen 
            macaroons. "
21,Graham Chapman," Sorry love, no macaroons. How about a nice 
            vanilla sponge. "
22,Terry Jones," Yes, that'll be lovely. "
23,Graham Chapman, Right ho. 
24,Graham Chapman, Kup Kakes to starboard. 
25,Terry Jones," I'll pay you at the end of the week, all 
            right? "
26,Graham Chapman," OK, right ho. "
27,Terry Jones," Here; it's the Ark Royal, Doris. Have you got 
            their rock buns ready? "
28,Graham Chapman, Hang on! 
29,John Cleese," Here we are, five for them and five for HMS Eagle.
            "
30,Graham Chapman, Right ho. 
31,Michael Palin, HMS Defiant? Two set teas please. 
32,Graham Chapman," Two set teas, Doris. Forty-eight pence. 
            There we are, thank you. "
33,Michael Palin," By the way, do you do lunches? "
34,Graham Chapman," No, morning coffee and teas only. "
35,Michael Palin, Right ho. 
0,Eric Idle," Good evening and welcome to another edition of 
            'Storage Jars'. On tonight's program Mikos Antoniarkis, the Greek 
            rebel leader who seized power in Athens this morning, tells us what 
            he keeps in storage jars. "
0,Michael Palin, The Show So Far.
1,Terry Jones," Hello. The Show So Far. Well it all started 
            with the organist losing his clothes as he sat down at the organ, 
            and after this had happened and we had seen the titles of the show 
            we saw Biggles dictating a letter to his secretary who thought he 
            was Spanish and who he referred to as a 'harlot' and a 'woman of the 
            night' although she preferred to be called a 'courtesan'. Then we 
            saw some people trying to climb a road in Uxbridge and then there 
            were some cartoons and then some lifeboat men came into a woman's 
            sitting room and after a bit the woman went out to buy some cakes on 
            a lifeboat and then a naval officer jumped into the sea. Then we saw 
            a man telling us about storage jars from Bolivia and then there were 
            some more cartoons and then a man told us about what had happened on 
            the show so far and a great hammer came and hit him on the head. "
2,Michael Palin, Lemon Curry?
0,John Cleese, Good Morning.
1,Michael Palin," Good morning, Sir. Welcome to the National 
            Cheese Emporium!"
2,John Cleese," Ah, thank you, my good man."
3,Michael Palin," What can I do for you, Sir?"
4,John Cleese," Well, I was, uh, sitting in the public library 
            on Thurmon Street just now, skimming through ""Rogue Herrys"" by Hugh 
            Walpole, and I suddenly came over all peckish."
5,Michael Palin," Peckish, sir?"
6,John Cleese, Esuriant.
7,Michael Palin, Eh?
8,John Cleese," 'Ee, Ah wor 'ungry-loike!"
9,Michael Palin," Ah, hungry!"
10,John Cleese," In a nutshell. And I thought to myself, ""a 
            little fermented curd will do the trick,"" so, I curtailed my 
            Walpoling activities, sallied forth, and infiltrated your place of 
            purveyance to negotiate the vending of some cheesy comestibles!"
11,Michael Palin, Come again?
12,John Cleese, I want to buy some cheese.
13,Michael Palin," Oh, I thought you were complaining about the 
            bazouki player!"
14,John Cleese," Oh, heaven forbid: I am one who delights in all 
            manifestations of the Terpsichorean muse!"
15,Michael Palin, Sorry?
16,John Cleese," 'Ooo, Ah lahk a nice tuune, 'yer forced too!"
17,Michael Palin," So he can go on playing, can he?"
18,John Cleese," Most certainly! Now then, some cheese please, my 
            good man."
19,Michael Palin, 
20,John Cleese," Well, eh, how about a little red Leicester."
21,Michael Palin," I'm, afraid we're fresh out of red Leicester, 
            sir."
22,John Cleese," Oh, never mind, how are you on Tilsit?"
23,Michael Palin," I'm afraid we never have that at the end of 
            the week, sir, we get it fresh on Monday."
24,John Cleese," Tish tish. No matter. Well, stout yeoman, four 
            ounces of Caerphilly, if you please."
25,Michael Palin," Ah! It's beeeen on order, sir, for two weeks. 
            Was expecting it this morning."
26,John Cleese," 'T's Not my lucky day, is it? Aah, Bel Paese?"
27,Michael Palin," Sorry, sir."
28,John Cleese, Red Windsor?
29,Michael Palin," Normally, sir, yes. Today the van broke down."
30,John Cleese, Ah. Stilton?
31,Michael Palin, Sorry.
32,John Cleese, Ementhal? Gruyere?
33,Michael Palin, No.
34,John Cleese," Any Norweigan Jarlsburg, per chance."
35,Michael Palin, No.
36,John Cleese, Lipta?
37,Michael Palin, No.
38,John Cleese, Lancashire?
39,Michael Palin, No.
40,John Cleese, White Stilton?
41,Michael Palin, No.
42,John Cleese, Danish Brew?
43,Michael Palin, No.
44,John Cleese, Double Goucester?
45,Michael Palin, 
46,John Cleese, Cheshire?
47,Michael Palin, No.
48,John Cleese, Dorset Bluveny?
49,Michael Palin, No.
50,John Cleese," Brie, Roquefort, Pol le Veq, Port Salut, Savoy 
            Aire, Saint Paulin, Carrier de lest, Bres Bleu, Bruson?"
51,Michael Palin, No.
52,John Cleese," Camenbert, perhaps?"
53,Michael Palin," Ah! We have Camenbert, yessir."
54,John Cleese, 
55,Michael Palin," Yessir. It's..ah,.....it's a bit runny..."
56,John Cleese," Oh, I like it runny."
57,Michael Palin," Well,.. It's very runny, actually, sir."
58,John Cleese," No matter. Fetch hither the fromage de la Belle 
            France! Mmmwah!"
59,Michael Palin," I...think it's a bit runnier than you'll like 
            it, sir."
60,John Cleese," I don't care how fucking runny it is. Hand it 
            over with all speed."
61,Michael Palin," Oooooooooohhh........!
            "
62,John Cleese, What now?
63,Michael Palin, The cat's eaten it.
64,John Cleese, 
65,Michael Palin," She, sir."
66,John Cleese, Gouda?
67,Michael Palin, No.
68,John Cleese, Edam?
69,Michael Palin, No.
70,John Cleese, Case Ness?
71,Michael Palin, No.
72,John Cleese, Smoked Austrian?
73,Michael Palin, No.
74,John Cleese, Japanese Sage Darby?
75,Michael Palin," No, sir."
76,John Cleese," You...do *have* some cheese, don't you?"
77,Michael Palin, 
78,John Cleese, No no... don't tell me. I'm keen to guess.
79,Michael Palin, Fair enough.
80,John Cleese," Uuuuuh, Wenslydale."
81,Michael Palin, Yes?
82,John Cleese," Ah, well, I'll have some of that!"
83,Michael Palin," Oh! I thought you were talking to me, sir. 
            Mister Wenslydale, that's my name."
84,John Cleese, Greek Feta?
85,Michael Palin," Uh, not as such."
86,John Cleese," Uuh, Gorgonzola?"
87,Michael Palin, no
88,John Cleese," Parmesan,"
89,Michael Palin, no
90,John Cleese," Mozzarella,"
91,Michael Palin, no
92,John Cleese," Paper Cramer,"
93,Michael Palin, no
94,John Cleese," Danish Bimbo,"
95,Michael Palin, no
96,John Cleese," Czech sheep's milk,"
97,Michael Palin, no
98,John Cleese, Venezuelan Beaver Cheese?
99,Michael Palin," Not *today*, sir, no."
100,John Cleese," Aah, how about Cheddar?"
101,Michael Palin," Well, we don't get much call for it around 
            here, sir."
102,John Cleese," Not much ca--It's the single most popular cheese 
            in the world!"
103,Michael Palin," Not 'round here, sir."
104,John Cleese,"
"
105,Michael Palin," 'Illchester, sir."
106,John Cleese, IS it.
107,Michael Palin," Oh, yes, it's staggeringly popular in this 
            manor, squire."
108,John Cleese, Is it.
109,Michael Palin," It's our number one best seller, sir!"
110,John Cleese," I see. Uuh...'Illchester, eh?"
111,Michael Palin," Right, sir."
112,John Cleese," All right. Okay. 'Have you got any?' he asked, 
            expecting the answer 'no'."
113,Michael Palin," I'll have a look, sir... nnnnnnnnnnnnnnnno."
114,John Cleese," It's not much of a cheese shop, is it?"
115,Michael Palin, Finest in the district!
116,John Cleese, 
117,Michael Palin," Well, it's so clean, sir!"
118,John Cleese, It's certainly uncontaminated by cheese....
119,Michael Palin, 
120,John Cleese, Would it be worth it?
121,Michael Palin, Could be....
122,John Cleese, Have you --SHUT THAT BLOODY BAZOUKI OFF!
123,Michael Palin, Told you sir....
124,John Cleese, 
125,Michael Palin, No.
126,John Cleese," Figures. Predictable, really I suppose. It was 
            an act of purest optimism to have posed the question in the first 
            place. Tell me"
127,Michael Palin, Yessir?
128,John Cleese, Have you in fact got any cheese here at all.
129,Michael Palin, Yessir.
130,John Cleese, Really?
131,Michael Palin," No. Not really, sir."
132,John Cleese, You haven't.
133,Michael Palin," No sir. Not a scrap. I was deliberately 
            wasting your time, sir."
134,John Cleese," Well I'm sorry, but I'm going to have to shoot 
            you."
135,Michael Palin," Right-o, sir."
136,John Cleese, What a *senseless* waste of human life.
0,Eric Idle," Horace Walpole's 'Rogue 
            Cheddar', "
1,Eric Idle," In his earliest films, 'Major Dundee', "
2,Eric Idle," 'The Wild Bunch' and 'Straw Dogs' he showed 
            his predilection for the utterly truthful and very sexually arousing 
            portrayal of violence "
0,Michael Palin, Hello everybody. 
1,Michael Palin, I say what a simply super day. 
2,Carol Cleveland," It's so, you know, sunny. "
3,Michael Palin, Yes isn't it? I say anyone for tennis? 
4,Graham Chapman, Oh super! 
5,Eric Idle, What fun. 
6,Graham Chapman," I say, Lionel, catch. "
7,Michael Palin, Oh gosh. 
0,Richard Baker," We've just heard that an explosion in the 
            kitchens of the House of Lords has resulted in the breakage of 
            seventeen storage jars. Police ruled out foul play. "
1,John Cleese, 
0,Michael Palin," August 18th. Fell off near Bovey 
            Tracey. The pump caught in my trouser leg, and my sandwiches were 
            badly crushed. "
1,Michael Palin," The pump caught in my trouser leg, and my 
            sandwiches were badly crushed."
2,Eric Idle, 35p. (He goes back to working the machine).
3,Michael Palin," These sandwiches, however, were an excellent 
            substitute."
4,John Cleese," Give us ten woods, Barney."
5,Michael Palin, Hello!
6,Michael Palin," It's funny how one can go through life, as I have, 
            disliking bananas and being indifferent to cheese, and then be able 
            to eat, and enjoy, a banana and cheese sandwich like that."
7,Eric Idle, 35p please. (A juke box starts up in the background)
8,Michael Palin, Ah! I have only a 50. Do you have change?
9,Eric Idle, 
10,Michael Palin, I'm most awfully sorry.
11,Eric Idle, 15p.
12,Michael Palin," Oh, that was lucky. Well, all the very best. "
13,Michael Palin," August 23rd. Fell off near Budleigh 
            Salterton."
14,Michael Palin, ...and the pump caught in my trouser leg.
15,Michael Palin, And that's why they were damaged...
16,Michael Palin, 
17,Michael Palin," Aug. 26th. Fell off near Ottery St. Mary. 
            The pump caught in my trouser leg. Decide to wear short trousers 
            from now on."
18,Michael Palin," Fell off near Tiverton. Perhaps a shorter 
            pump is the answer."
19,Michael Palin," Excuse me, madam, can you tell me of a good 
            bicycle shop in this village, where I could find either some means 
            of adapting my present pump, or, failing that, purchase a 
            replacement?"
20,Eric Idle, There's only one shop here.
21,Michael Palin," What a stroke of luck. Now perhaps cycling will 
            become less precarious."
22,Eric Idle, Yes?
23,Graham Chapman," (sticking her head around the door): There's a Mr. 
            Pither to see you, Doctor. His bicycle pump got caught in his sock."
24,Eric Idle," Alright, nurse, send him in."
25,Eric Idle, Morning.
26,Michael Palin," A very good morning to you too, Doctor"
27,Eric Idle, I gather you had an accident?
28,Michael Palin," Yes, my pump got..."
29,Eric Idle, ...caught in your sock.
30,Michael Palin," Yes, and my fruit cake was damaged on one side."
31,Eric Idle, Well...
32,Michael Palin, It's got grit all over it.
33,Eric Idle," Well now, are you in pain? "
34,Michael Palin, Oh heavens no.
35,Eric Idle, Well where were you hurt?
36,Michael Palin, I escaped without injury fortunately. 
37,Eric Idle, Well what is the trouble?
38,Michael Palin, Could you tell me the way to Iddesley?
39,Eric Idle," I'm a doctor, you know."
40,Michael Palin," Oh yes. Under normal circumstances I would have 
            asked a policeman or a minister of the Church, but finding no one 
            available, I thought it better to consult a man with some 
            qualifications, rather than rely on the possibly confused testimony 
            of a passer-by."
41,Eric Idle, Oh alright. 
42,Michael Palin, Thank you.
43,Michael Palin," Sept 2nd. Did not fall off outside 
            Iddesley."
44,Michael Palin, Fell off in Tavistock.
45,Michael Palin," My leg got caught in my trousers and that's how 
            the bottle broke."
46,Carol Cleveland," Tell her today, you could ring her."
47,John Cleese, I can't. I can't.
48,Michael Palin, I said you'd never guess.
49,John Cleese," 16 years we've been together. I can't just ring her 
            up."
50,Carol Cleveland," If you can't do it now, you never will."
51,Michael Palin, Do you like Tizer?
52,John Cleese, 
53,Carol Cleveland," Do you want me or not? It's your decision, James."
54,Michael Palin, I suppose it is still available in this area?
55,Carol Cleveland," Do you want me or not, James?"
56,John Cleese, What?
57,Michael Palin, Tizer.
58,Carol Cleveland, Yes or no.
59,Michael Palin, Is it still available in this area?
60,John Cleese, 
61,Carol Cleveland," In that case it's goodbye for ever, James."
62,John Cleese, No! I mean yes!
63,Michael Palin, Oh it is?
64,John Cleese, 
65,Carol Cleveland, You never *could* make up your mind.
66,John Cleese, I can.... I have....
67,Carol Cleveland, 
68,John Cleese," No wait, Lucille!"
69,Michael Palin, And does your lovely daughter like Tizer?
70,John Cleese, Lucille!
71,Michael Palin," I wouldn't mind buying *her* a bottle of Tizer.... 
            if it's available in this area, that is."
72,John Cleese, 
73,Michael Palin," Well that's extremely thoughtful of you, but I saw 
            it on the way in."
74,John Cleese," You stupid, interfering little rat."
75,Michael Palin, Oh! The very words of the garage mechanic in Bude!
76,Michael Palin," I had just fallen off...and my cheese tartlet had 
            become embedded in the..."
77,John Cleese," Damn your cheese tartlet! And damn you, sir!"
78,Michael Palin," ...dynamo hub... which was not at that time 
            functioning..."
79,Michael Palin, Just had a chat with your dad.
80,Michael Palin," Yes...my rubber instep caught on the rear 
            mud-guard stanchion and..."
81,Terry Jones," Really? And what happened to your corned beef 
            rolls?"
82,Michael Palin," They were squashed out of all recog... here just a 
            minute. How did you know about the corned beef rolls?"
83,Terry Jones," I saw them - or what remained of them - on the 
            road. I noticed also that the lemon curd tart had sustained some 
            superficial damage."
84,Michael Palin, The curd had become...
85,Terry Jones, Detached from the pastry base.
86,Michael Palin, 
87,Terry Jones," Otherwise the contents of the sandwich box were 
            relatively unharmed, though I detected small particles of bitumen in 
            the chocolate cup cakes."
88,Michael Palin, But they were wrapped in foil!
89,Terry Jones," Not the hard chocolate top, I'm afraid."
90,Michael Palin," Oh dear, that's the bit I liked."
91,Terry Jones," The ginger biscuit, the crisps and the sausage 
            roll were unharmed."
92,Michael Palin, How do you know so much about cycling?
93,Terry Jones," I'm making a special study of accidents 
            involving food."
94,Michael Palin, Really?
95,Terry Jones," Do you know that in our laboratories we have 
            produced a cheese sandwich that can withstand an impact of 4,000 lbs 
            per square inch?"
96,Michael Palin, Good heavens!
97,Terry Jones," Amazing, isn't it? We have also developed a 
            tomato which ejects itself when an accident is imminent."
98,Michael Palin, Even if it's inside am egg and tomato roll?
99,Terry Jones," Anywhere! Even if it's in your stomach, and it 
            senses an accident it will come up your throat and out of the 
            window. Do you realize what this means?"
100,Michael Palin, Safer food?
101,Terry Jones," Exactly! No longer will food be damaged, crushed 
            or squashed by the ignorance and stupidity of the driver! "
102,Michael Palin, Er....
103,Terry Jones," Yes, of course it has! But there are other 
            things that haven't!.... the safety straps for sardines for 
            instance."
104,Michael Palin, That tomato just ejected itself.
105,Terry Jones, Really?
106,Michael Palin, Yes.
107,Terry Jones, 
108,Michael Palin," What a strange turn this cycling tour has 
            taken. Mr. Gulliver appears to have lost his memory and far from 
            being interested in safer food is now convinced that he is Clodagh 
            Rogers the young girl singer. I am taking him for medical attention."
109,Michael Palin, Good afternoon... is this the Casualty Department?
110,Graham Chapman," Yes, that's right."
111,Graham Chapman, What can I do for you?
112,Michael Palin," Well, I am at present on a cycling tour of the 
            North Cornwall area taking in Bude and..."
113,Graham Chapman, Could I have your name please?
114,Michael Palin, My name is Pither.
115,Graham Chapman, Hm?
116,Michael Palin," No... P I T H E R ... as in Brotherhood, but with 
            PI instead of the BRO and no HOOD."
117,Graham Chapman, I see...
118,Michael Palin, I had already visited Taunton...
119,Graham Chapman, Sh!
120,Michael Palin, ...and was cycling north in...
121,Graham Chapman, Where were you injured?
122,Michael Palin, Just where the A397 Ilfracombe road meets the...
123,Graham Chapman, No - on your body...
124,Michael Palin," Ah no... it's not I who was injured, it's my 
            friend."
125,Graham Chapman, Tut... Name?
126,Michael Palin, Pither.
127,Graham Chapman, 
128,Michael Palin, Clodagh Rogers...
129,Graham Chapman, Clodagh Rogers!
130,Michael Palin, Well...since about 4:30....
131,Graham Chapman," ...well I think you ought to tell Doctor Wu... 
            Doctor!"
132,Eric Idle, What? Damn!
133,Graham Chapman, Aaaaaagh!
134,Eric Idle," Now, what's the trouble?"
135,Michael Palin, I am on a cycling tour of...
136,Graham Chapman, 
137,Michael Palin," Yes, I have friend who, as a result of his 
            injuries, has become Clodagh Rogers."
138,Eric Idle," Don't be silly, man; people don't just become 
            Clodagh Rogers."
139,Michael Palin," So you may think, but what happened in this case 
            was..."
140,Terry Jones, 
141,Eric Idle, Aaaaagh!
142,Michael Palin," Sept 4th. Well I never. We are now in the 
            Alpes Maritimes region of Southern France. Clodagh seems more intent 
            on reaching Moscow than on rehearsing her new BBC1 series with Buddy 
            Rich and the Younger Generation."
143,Michael Palin, Hallo!
144,Terry Jones," We cannot stay here. We must leave immediately. 
            There is a ship at Marseilles."
145,Michael Palin," I did enjoy your song for Europe, Clodagh."
146,Terry Jones," I have seen an agent in the town. My life is in 
            danger."
147,Michael Palin," Danger, Clodagh?"
148,Terry Jones, Stalin has always hated me.
149,Michael Palin," No one hates you, Clodagh."
150,Terry Jones," I will not let myself fall into the hands of 
            these scum."
151,Michael Palin," I suggest you have a little lie down, my dear. 
            There is a busy day of concerts and promotional visits tomorrow."
152,Terry Jones," I. One of the founders of the greatest nation on 
            earth. I! Who Lenin called his greatest friend."
153,John Cleese, Taissez-vous. Taissez-vous.
154,Michael Palin, Oh dear.
155,Terry Jones," I! who have fought and suffered that our people 
            should live."
156,John Cleese," Taissez-vous. Qu'est-ce que le bruit? C'est 
            impossible."
157,Michael Palin, Er... my name is Pither.
158,John Cleese, Oh... you are English?
159,Michael Palin," Er yes. I'm on a cycling tour of North Cornwall, 
            taking in Bude."
160,Terry Jones," I will not be defeated. I will return to my land 
            and continue the fight against this new tyranny."
161,Michael Palin," This is Clodagh Rogers, the Irish-born girl 
            singer."
162,Eric Idle, Mais oui 
163,Terry Jones, They will never silence me. They will nev...
164,John Cleese," Excusez-moi Mam'selle Clodagh. Ecrivez vous votre 
            nom dans mon livre des celebrites. "
165,Eric Idle, Quoi?
166,John Cleese, C'est Trotsky le revolutionaire.
167,John Cleese, Trotsky!
168,Eric Idle, Trotsky ne chante pas.
169,John Cleese, Un peu.
170,Eric Idle, Mais pas professionalement. Tu penses de Lenin.
171,John Cleese, Lenin!! Quel chanteur: 'If I ruled the world'.
172,Terry Jones, Lenin. My friend. I come. 
173,Michael Palin, 
174,John Cleese, 
175,Eric Idle, Formidable.
176,Michael Palin," After several days I succeeded in tracking 
            down my friend Mr. Gulliver to the outskirts of Smolensk."
177,Eric Idle," Smolensk. 200 miles west of Minsk. 200 north 
            of Kursk. 1500 miles west of Omsk."
178,Michael Palin, Thank you.
179,Michael Palin," Anyway, as we were so far from home, and as 
            Mr. Gulliver, still believing himself to be Trotsky, was very tired 
            from haranguing the masses all the way from Monte Carlo,"
180,Eric Idle," Monte Carlo. 100 miles south of Turin. 100 
            west of Pisa. 500 miles east of Bilbao."
181,Michael Palin, Thank you. I decided to check...
182,Michael Palin, I decided to check...
183,Michael Palin," No, you go on."
184,Michael Palin," I decided to check him into a hotel while I 
            visited the British Embassy to ask for help in returning to 
            Cornwall."
185,Michael Palin," And so we registered at the Smolensk Young 
            Men's Anti-Christian Association."
186,Eric Idle," Y.M.C.A. Corner of Anti-Semitic street and 
            Pogrom square."
187,Michael Palin, 
188,Terry Gilliam," Yes, sir. Bugged or unbugged?"
189,Terry Jones, 
190,Terry Gilliam, One bugged with bath.
191,Michael Palin," Have a nice lie down. I'm just off to the Embassy.
            "
192,Terry Gilliam," Trotsky! My lack of God, it's Trotsky!"
193,Terry Jones," Comrades. Socialism is not a national doctrine 
            it... "
194,Michael Palin, Excuse me. Is this the British Consulate?
195,John Cleese," Yes yes... si si... That is correctment. Yes... 
            Piccadilly Circus, mini-skirt... Joe Lyons."
196,Michael Palin," I wish to see the Consul, please."
197,John Cleese," That's right. Speakee speakee... me Blitish 
            consul."
198,Michael Palin, Oh! 
199,John Cleese," No. He died. He have heart attack and fell out 
            of window onto exploding bomb, and was run over in shooting 
            accident. Nasty business. I his susscussor... how you say... 
            succsussor."
200,Michael Palin, Successor.
201,John Cleese," Successor yes... I his successor, Mr. Atkinson."
202,Michael Palin," Oh, I see."
203,Michael Palin, Well.... a *drink* would be extremely pleasant.
204,Michael Palin," I'm a West Country man myself, Mr. Atkinson."
205,Michael Palin, No - West of England... Cornwall.
206,John Cleese, 
207,Michael Palin, Cornwall.
208,Michael Palin, Rather. 
209,Michael Palin, Pither.
210,Michael Palin, Cricket?
211,Michael Palin, Oh... Bingo...
212,John Cleese, 
213,Michael Palin, Well it's not quite my line...
214,Michael Palin, Well...
215,Michael Palin," Well, Mr. Atkinson, I was hoping that you could 
            help me and my friend to get back to England as..."
216,Michael Palin, I'm actually cycling to...
217,John Cleese, Star Bingo! 
218,Graham Chapman, Bingo... Top Rank... ahhhh!
219,Michael Palin, Well I think I'll be off...
220,Graham Chapman, Bingo etc. etc.
221,Michael Palin, Is Mr. Trotsky in his room please?
