,name,text
1032,ARTHUR, Put it on! 
1033,YOUTH, And clear off! 
1034,SHOE FOLLOWER, Take the shoes and follow Him! 
1035,GIRL," Come,... "
1036,FRANK, Yes! 
1037,GIRL, ...all ye who call yourself Gourdenes! 
1038,SPIKE," Stop! Stop! Stop, I say! Stop! Let us-- let us pray. 
        Yea, He cometh to us, like the seed to the grain. "
1039,FOLLOWERS, ...Master! Master! Look! Master! Master!... 
1040,BRIAN," Hey! Is there another way down? Is there another path 
        down to the river? "
1041,SIMON THE HOLY MAN, Mmmmmmm. 
1042,BRIAN, Please! Please help me! I've got to get-- 
1043,SIMON, Mm. 
1044,BRIAN, Shhhh. 
1045,SIMON," Oh, damn, damn, damn! "
1046,BRIAN," Well, I'm sorry. Shhh. "
1047,SIMON," Oh, damn, damn, and blast it! "
1048,BRIAN, I'm sorry. Shhhh! 
1049,SIMON," Don't you 'shhhh' me. Eighteen years of total silence, 
        and you 'shhhh' me! "
1050,BRIAN, What? 
1051,SIMON," I've kept my vow for eighteen years. Not a single, 
        recognisable, articulate sound has passed my lips. "
1052,BRIAN," Oh, please. Could you be quiet for another five 
        minutes? "
1053,SIMON," Oh, it doesn't matter now. I might as well enjoy 
        myself. The times in the last eighteen years I've wanted to shout and 
        sing and... "
1054,BRIAN, Shhhh. 
1055,SIMON," ...scream my name out! Oh, I'm alive! "
1056,BRIAN, Shhh. 
1057,SIMON, Hava Nagila! 
1058,BRIAN, Shhh. 
1059,SIMON," Hava Nagila! Hava Nagila, ha ha ha! Look out. Oh, I'm 
        alive! I'm alive! Hello birds! Hello trees! I'm alive! Get off. I'm 
        alive! Hava Nagila. Hava n'ra n'-- "
1060,FOLLOWERS, Master! The Master! Master! Master!... 
1061,SHOE FOLLOWER, The Master! Aha. He is here! 
1062,FRANK, Master! 
1063,ELSIE, The Gourd has led us... 
1064,ARTHUR, The shoe has led us to Him! 
1065,FOLLOWERS, The shoe!... 
1066,ARTHUR, The shoe has brought us! 
1067,ARTHUR and HARRY, Speak! 
1068,FOLLOWERS, Shhhhh! 
1069,ARTHUR and HARRY," Speak to us, Master! Speak to us! "
1070,BRIAN, Go away! 
1071,FOLLOWERS, A blessing! A blessing! 
1072,ARTHUR," How shall we go away, Master?! "
1073,BRIAN," Oh, just go away! Leave me alone! "
1074,SHOE FOLLOWER, Give us a sign! 
1075,ARTHUR," He has given us a sign! He has brought us to this 
        place! "
1076,BRIAN, I didn't bring you here! You just followed me! 
1077,SHOE FOLLOWER," Oh, it's still a good sign by any standard. "
1078,ARTHUR," Master! Your people have walked many miles to be with 
        You! They are weary and have not eaten. "
1079,BRIAN, It's not my fault they haven't eaten! 
1080,ARTHUR, There is no food in this high mountain! 
1081,BRIAN," Well, what about the juniper bushes over there? "
1082,ELSIE, Hhhh! 
1083,FOLLOWERS, Heh! A miracle! A miracle! Ohh!... 
1084,SHOE FOLLOWER, He has made the bush fruitful by His words. 
1085,YOUTH, They have brought forth juniper berries. 
1086,BRIAN," Of course they've brought forth juniper berries! 
        They're juniper bushes! What do you expect?! "
1087,ELSIE, Show us another miracle! 
1088,ARTHUR," Do not tempt Him, shallow ones! Is not the miracle of 
        the juniper bushes enough?! "
1089,SIMON," I say, those are my juniper bushes. "
1090,ARTHUR, They are a gift from God! 
1091,SIMON," They're all I've bloody got to eat. Uhm. I say, get off 
        those bushes! Go on! Clear off, the lot of you. Go on. "
1092,HARRY, Lord! I am affected by a bald patch. 
1093,BLIND MAN, I am healed! The Master has healed me! 
1094,BRIAN, I didn't touch him! 
1095,BLIND MAN," I was blind, and now I can see! Aargh! "
1096,FOLLOWERS, A miracle! A miracle! A miracle! 
1097,SIMON," Tell them to stop it. I hadn't said a word for eighteen 
        years till he came along. "
1098,ELSIE, Hhh! 
1099,FOLLOWERS, A miracle! He is the Messiah! 
1100,SIMON," Well, he hurt my foot! "
1101,FOLLOWERS," Hurt my foot, Lord! Hurt my foot. Hurt mine... "
1102,ARTHUR, Hail Messiah! 
1103,BRIAN, I'm not the Messiah! 
1104,ARTHUR," I say You are, Lord, and I should know. I've followed 
        a few. "
1105,FOLLOWERS, Hail Messiah! 
1106,BRIAN," I'm not the Messiah! Will you please listen? I am not 
        the Messiah, do you understand?! Honestly! "
1107,GIRL, Only the true Messiah denies His divinity. 
1108,BRIAN," What?! Well, what sort of chance does that give me? All 
        right! I am the Messiah! "
1109,FOLLOWERS, He is! He is the Messiah! 
1110,BRIAN," Now, fuck off! "
1111,ARTHUR," How shall we fuck off, O Lord? "
1112,BRIAN," Oh, just go away! Leave me alone. "
1113,SIMON," You told these people to eat my juniper berries. You 
        break my bloody foot. You break my vow of silence, and then you try and 
        clean up on my juniper bushes! "
1114,BRIAN," Oh, lay off! "
1115,ARTHUR," This is the Messiah, the Chosen One! "
1116,SIMON," No, he's not. "
1117,BRIAN, Aaaagh! 
1118,ARTHUR, An unbeliever! 
1119,FOLLOWERS, An unbeliever! 
1120,ARTHUR, Persecute! Kill the heretic! 
1121,FOLLOWERS, Kill the heretic! Kill him! Persecute! Kill!... 
1122,BRIAN," Leave him alone! Leave him alone! Leave him alone. Put 
        him down. Please! "
1123,JUDITH, Brian? 
1124,BRIAN, Judith? 
1125,FOLLOWERS, Look! There He is! The Chosen One has woken! 
1126,MANDY, Brian! 
1127,BRIAN, Huuh. Hooh. Ooh! Mother. Ooh. Ha-- 
1128,MANDY, Brian! 
1129,BRIAN," Hang on, mother! Shhh. "
1130,MANDY," Don't you 'hello mother' me. What are all those people 
        doing out there?! "
1131,BRIAN," Oh. Well-- well, I, uh-- "
1132,MANDY," Come on! What have you been up to, my lad?! "
1133,BRIAN," Well, uh, I think they must have popped by for 
        something. "
1134,MANDY," 'Popped by'?! 'Swarmed by', more like! There's a 
        multitude out there! "
1135,BRIAN," Mm, they-- they started following me yesterday. "
1136,MANDY," Well, they can stop following you right now. Now, stop 
        following my son! You ought to be ashamed of yourselves. "
1137,FOLLOWERS, The Messiah! The Messiah! Show us the Messiah! 
1138,MANDY, The who? 
1139,FOLLOWERS, The Messiah! 
1140,MANDY," Huh, there's no Messiah in here. There's a mess, all 
        right, but no Messiah. Now, go away! "
1141,FOLLOWERS, Brian! Brian! 
1142,MANDY," Right, my lad. What have you been up to? "
1143,BRIAN," Nothing, Mum. Um-- "
1144,MANDY, Come on. Out with it. 
1145,BRIAN," Well, they think I'm the Messiah, Mum. "
1146,MANDY," Now, what have you been telling them? "
1147,BRIAN, Nothing! I only-- 
1148,MANDY, You're only making it worse for yourself. 
1149,BRIAN, Look! I can explain! I-- 
1150,JUDITH," No! Let me explain, Mrs. Cohen! "
1151,MANDY, Who-- 
1152,JUDITH," Your son is a born leader. Those people out there are 
        following him because they believe in him, Mrs. Cohen. They believe he 
        can give them hope-- hope of a new life, a new world, a better future!
        "
1153,MANDY, Who's that?! 
1154,BRIAN," Oh! That's... Judith, Mum. Judith. Mother. Hmm. "
1155,FOLLOWERS, The Messiah! The Messiah! 
1156,MANDY, Ooooh. 
1157,FOLLOWERS," Show us the Messiah! The Messiah! The Messiah! Show 
        us the Messiah! "
1158,MANDY," Now, you listen here! He's not the Messiah. He's a very 
        naughty boy! Now, go away! "
1159,FOLLOWERS, Who are you?! 
1160,MANDY, I'm his mother. That's who. 
1161,FOLLOWERS," Behold His mother! Behold His mother! Hail to thee, 
        mother of Brian! Blessed art thou, Hosanna! All praise to thee, now and 
        always! "
1162,MANDY," Well-- Now, don't think you can get around me like 
        that. He's not coming out, and that's my final word. Now, shove off! "
1163,FOLLOWERS, No! 
1164,MANDY, Did you hear what I said? 
1165,FOLLOWERS, Yes! 
1166,MANDY," Oh, I see. It-- it's like that, is it? "
1167,FOLLOWERS, Yes! 
1168,MANDY," Ohh. Oh, all right, then. You can see him for one 
        minute, but not one second more. Do you understand? "
1169,FOLLOWERS, Yes. 
1170,MANDY, Promise? 
1171,FOLLOWERS," Well, all right. "
1172,MANDY," All right. Here he is, then. Come on, Brian. Come and 
        talk to them. "
1173,BRIAN," But, Mum. Judith. "
1174,MANDY," Now, leave that Welsh tart alone. "
1175,BRIAN," But I don't really want to, Mum. "
1176,FOLLOWERS, Brian! Brian! Brian!... 
1177,BRIAN, Good morning. 
1178,FOLLOWERS, A blessing! A blessing! A blessing!... 
1179,BRIAN," No. No, please! Please! Please listen. I've got one or 
        two things to say. "
1180,FOLLOWERS, Tell us. Tell us both of them. 
1181,BRIAN," Look. You've got it all wrong. You don't need to follow 
        me. You don't need to follow anybody! You've got to think for 
        yourselves. You're all individuals! "
1182,FOLLOWERS," Yes, we're all individuals! "
1183,BRIAN, You're all different! 
1184,FOLLOWERS," Yes, we are all different! "
1185,DENNIS, I'm not. 
1186,ARTHUR, Shhhh. 
1187,FOLLOWERS, Shh. Shhhh. Shhh. 
1188,BRIAN, You've all got to work it out for yourselves! 
1189,FOLLOWERS, Yes! We've got to work it out for ourselves! 
1190,BRIAN, Exactly! 
1191,FOLLOWERS, Tell us more! 
1192,BRIAN," No! That's the point! Don't let anyone tell you what to 
        do! Otherwise-- Ow! No! "
1193,MANDY," Come on, Brian. That's enough. That's enough. "
1194,FOLLOWERS, Oooooh. That wasn't a minute! 
1195,MANDY," Oh, yes, it was. "
1196,FOLLOWERS," Oh, no, it wasn't! "
1197,MANDY," Now, stop that, and go away! "
1198,YOUTH, Excuse me. 
1199,MANDY, Yes? 
1200,YOUTH, Are you a virgin? 
1201,MANDY, I beg your pardon! 
1202,YOUTH," Well, if it's not a personal question, are you a 
        virgin? "
1203,MANDY," 'If it's not a personal question'? How much more 
        personal can you get? Now, piss off! "
1204,YOUTH, She is. 
1205,FOLLOWERS, Yeah. Must be. She is. Definitely... 
1206,CROWD, Ooh. Oh! Oooh... 
1207,REG," 'Morning, Saviour. "
1208,CROWD, 
1209,WOMAN, Lay Your hands on me. Quick! 
1210,FRANCIS," Now, don't jostle the Chosen One, please. "
1211,BABY, 
1212,REG," Don't push that baby in the Saviour's face. You've got 
        till later. "
1213,GREGORY," I say. I say, could He just see my wife? She has a 
        headache. "
1214,REG," She'll have to wait, I'm afraid. "
1215,GREGORY," It's very bad, and we've got a luncheon appointment.
        "
1216,REG," Look, the lepers are queuing. "
1217,GREGORY," Her brother-in-law is the ex-mayor of Bath, you know.
        "
1218,REG," Uh, Brian, can I introduce the gentleman who's letting us 
        have the Mounts on Sunday? "
1219,MR. PAPADOPOULOS, Hello. 
1220,FRANCIS, Don't push! 
1221,REG," And keep the noise down, please! Those possessed by 
        devils, try and keep them under control a bit, can't you? All right. 
        Now, those with gifts come forward, please. Incurables, you'll just have 
        to wait for a few minutes. "
1222,MAN, Will he endorse fish? 
1223,REG," Ahh, you'll have to speak to your sibling Francis about 
        endorsements. Now don't-- "
1224,REG," Line up along there. Now get 'em in two rows, Reg. Ahh--
        "
1225,OTTO," Hail, Leader! "
1226,BRIAN, What? 
1227,OTTO," Oh, I-- I'm so sorry. Have you see ze new Leader? "
1228,BRIAN, The what? 
1229,OTTO," The new Leader. I-- I wish to find him and hail him. 
        Hail, Leader. See? "
1230,BRIAN, Who are you? 
1231,OTTO," Uh, my name is... Otto. "
1232,BRIAN, Oh. Otto. 
1233,OTTO, Yes. 
1234,BRIAN," Well, I'm not sure, but I-- "
1235,OTTO," Oh, I grow so impatient, you know. To see the Leader 
        that has been promised our people for centuries. The Leader who will 
        save Israel by ridding it of the scum of non-Jewish people, "
1236,BRIAN, Shh! Otto! 
1237,OTTO, What? The Leader? Hail Leader! 
1238,BRIAN," No, no; it's dangerous. "
1239,OTTO, Oh. Danger? There's no danger. Men! 
1240,BRIAN, Yes. 
1241,OTTO," Oh, yes! We are a thoroughly trained suicide squad. "
1242,BRIAN, Oh. 
1243,OTTO," Oh, yes! We can commit suicide within twenty seconds.
        "
1244,BRIAN, Twenty seconds? 
1245,OTTO, You don't believe me? 
1246,BRIAN, Yes. 
1247,OTTO, I think you question me. 
1248,BRIAN," No, no, no. "
1249,OTTO, I can see you do not believe me. 
1250,BRIAN," No, no. I do. "
1251,OTTO, Enough! I'll prove it to you. Squad! 
1252,JUDEAN PEOPLE'S FRONT," Hail, Leader! "
1253,OTTO, Commit... suicide! 
1254,CAPTAIN," Two. Three. One! Two. Three. One! Two. Three. One! 
        Two. Three. One! "
1255,J.P.F., 
1256,OTTO, See? 
1257,BRIAN, Yes. 
1258,OTTO, I think now you'll believe me. Yes? 
1259,BRIAN, Yes. Very impressive. 
1260,OTTO," I think now I prove it to you, huh? "
1261,BRIAN, Yes. 
1262,OTTO, All dead. 
1263,BRIAN, Ye-- 
1264,OTTO," Not one living. He's dead... and he's dead. See? I tread 
        on him. He's dead... and he's dead... and he's dead. They're all dead. 
        All dead good Jewish boys. No foreigners! But their names will live 
        forever! Helmut, Johnny,... the little guy,... the-- er-- the other fat 
        one. Their names will live eventually forever. "
1265,RANDOM, 
1266,RANDOM, 
1267,OTTO, Wait a minute. 
1268,RANDOM, Oow! 
1269,RANDOM, A-ha. 
1270,OTTO, Who said 'ow'?! 
1271,RANDOM, Uhhlm. 
1272,OTTO," You're not dead either. Neither are you! Stand up! Stand 
        up. You're not dead. Ah-- Eh-- Oh, my heck! Stand up! Stand up, all of 
        you! Oh, my heck, is there not even one dead?! "
1273,HELMUT," No, sir. Not one. "
1274,OTTO, Why not?! 
1275,HELMUT," We thought it was a practice, sir. "
1276,OTTO, But all the bleeding and the groaning? 
1277,HELMUT," Little secreted sheeps' bladders, sir. "
1278,OTTO," Oh-- Oh, my cock! Sheeps' bladders?! "
1279,HELMUT, Yes. 
1280,OTTO," You are sour! A non-Semitic, mutinous, racially impure, 
        cloth-eared bunch of Roman-lovers! "
1281,HELMUT," Stumm, stumm, stumm. Sorry, sir. "
1282,OTTO," Tomorrow, as a punishment, you will all eat... pork 
        sausages! "
1283,J.P.F., 
1284,HELMUT," Oh, no. "
1285,OTTO," Now-- All right. Tell ze Leader that we are ready to die 
        for him ze moment he gives the sign. "
1286,BRIAN, What sign? 
1287,OTTO," The sign that is the sign. That shall be the sign. Men! 
        Forward! "
1288,J.P.F., 
1289,BRIAN, Silly bugger. 
1290,REG," Um, women taken in sin, line up against that wall, will 
        you? "
1291,JUDITH," Brian? Brian, you were fantastic! "
1292,BRIAN, You weren't so bad yourself. 
1293,JUDITH," No, what you said just now-- it was quite 
        extraordinary. "
1294,BRIAN," What? Oh, that. Was it? "
1295,JUDITH," We don't need any leaders. You're so right. Reg has 
        been dominating us for too long. "
1296,BRIAN," Well, yes. "
1297,JUDITH," It needed saying, and you said it, Brian. "
1298,BRIAN, You're... very attractive. 
1299,JUDITH, It's our revolution! We can all do it together! 
1300,BRIAN, I think-- I think-- 
1301,JUDITH," We're all behind you, Brian. The revolution is in your 
        hands! "
1302,BRIAN, What? No! That's not what I meant at all! 
1303,CENTURION," You're fuckin' nicked, me old beauty. Right. "
1304,BRIAN, Aah. 
1305,PILATE," Well, Bwian, you've given us a good wun for our money.
        "
1306,BRIAN, A what? 
1307,PILATE," This time, I guawantee you will not escape. Guard, do 
        we have any cwucifixions today? "
1308,GUARD #1," A hundred and thirty-nine, sir. Special celebration. 
        Passover, sir. "
1309,PILATE," Wight! Now we have a hundwed and forty. Nice wound 
        number, eh, Biggus? "
1310,BIGGUS DICKUS, Hm hm hm hm hm. 
1311,CENTURION, Hail Caesar! 
1312,PILATE, Hail. 
1313,CENTURION," The crowd outside is getting a bit restless, sir. 
        Permission to disperse them, please. "
1314,PILATE, Disperse them? But I haven't addwessed them yet. 
1315,CENTURION," Ah, no. I know sir, but-- "
1316,PILATE," My addwess is one of the high points of the Passover. 
        My fwiend, Biggus Dickus, has come all the way fwom Wome just to hear 
        it. "
1317,CENTURION, Hail Caesar. 
1318,BIGGUS, Hail Thaethar! 
1319,CENTURION," You're not-- ah, you're not, uh, thinking o-- of 
        giving it a miss this year, then, sir? "
1320,PILATE, Give it a miss? 
1321,CENTURION," Well, it's just that they're in a rather funny mood 
        today, sir. "
1322,PILATE," Weally, Centuwion? I'm surpwised to hear a man like 
        you wattled by a wabble of wowdy webels. "
1323,CENTURION," A... bit thundery, sir. "
1324,PILATE, Take him away. 
1325,BRIAN," I'm a Roman! I-- I can prove it, honestly! "
1326,PILATE, And cwucify him well! Biggus. 
1327,CENTURION," Ah, I-- I really wouldn't, sir. "
1328,PILATE," Out of the way, Centuwion. "
1329,BIGGUS," Let me come with you, Pontiuth. I may be of thome 
        athithtanth if there ith a thudden crithith. "
1330,REG," Right. Now, uh, item four: attainment of world supremacy 
        within the next five years. Uh, Francis, you've been doing some work on 
        this. "
1331,FRANCIS," Yeah. Thank you, Reg. Well, quite frankly, siblings, 
        I think five years is optimistic, unless we can smash the Roman empire 
        within the next twelve months. "
1332,REG, Twelve months? 
1333,FRANCIS," Yeah, twelve months. And, let's face it. As empires 
        go, this is the big one, so we've got to get up off our arses and stop 
        just talking about it! "
1334,COMMANDOS, Hear! Hear! 
1335,LORETTA," I agree. It's action that counts, not words, and we 
        need action now. "
1336,COMMANDOS, Hear! Hear! 
1337,REG," You're right. We could sit around here all day talking, 
        passing resolutions, making clever speeches. It's not going to shift one 
        Roman soldier! "
1338,FRANCIS," So, let's just stop gabbing on about it. It's 
        completely pointless and it's getting us nowhere! "
1339,COMMANDOS, Right! 
1340,LORETTA, I agree. This is a complete waste of time. 
1341,JUDITH, They've arrested Brian! 
1342,REG, What? 
1343,COMMANDOS, What? 
1344,JUDITH," They've dragged him off! They're going to crucify him!
        "
1345,REG, Right! This calls for immediate discussion! 
1346,COMMANDO #1, Yeah. 
1347,JUDITH, What?! 
1348,COMMANDO #2, Immediate. 
1349,COMMANDO #1, Right. 
1350,LORETTA, New motion? 
1351,REG," Completely new motion, eh, that, ah-- that there be, ah, 
        immediate action-- "
1352,FRANCIS," Ah, once the vote has been taken. "
1353,REG," Well, obviously once the vote's been taken. You can't act 
        another resolution till you've voted on it... "
1354,JUDITH," Reg, for God's sake, let's go now! "
1355,REG, Yeah. Yeah. 
1356,JUDITH, Please! 
1357,REG, Right. Right. 
1358,FRANCIS, Fine. 
1359,REG," In the-- in the light of fresh information from, ahh, 
        sibling Judith-- "
1360,LORETTA," Ah, not so fast, Reg. "
1361,JUDITH," Reg, for God's sake, it's perfectly simple. All you've 
        got to do is to go out of that door now, and try to stop the Romans' 
        nailing him up! It's happening, Reg! Something's actually happening, 
        Reg! Can't you understand?! Ohhh! "
1362,REG, Hm. Hm. 
1363,FRANCIS," Oh, dear. "
1364,REG, Hello. Another little ego trip for the feminists. 
1365,LORETTA, What? 
1366,FRANCIS, 
1367,REG," Oh, sorry, Loretta. Ahh, oh, read that back, would you?
        "
1368,NISUS WETTUS, Next. Crucifixion? 
1369,PRISONER #1, Yes. 
1370,NISUS," Good. Out of the door. Line on the left. One cross 
        each. Next. Crucifixion? "
1371,PRISONER #2, Yes. 
1372,NISUS," Good. Out of the door. Line on the left. One cross 
        each. Next. Crucifixion? "
1373,MR. CHEEKY," Ah, no. Freedom. "
1374,JAILER, Hmm? 
1375,NISUS, What? 
1376,MR. CHEEKY," Eh, freedom for me. They said I hadn't done 
        anything, so I could go free and live on an island somewhere. "
1377,NISUS," Oh. Oh, well, that's jolly good. Well, off you go, 
        then. "
1378,MR. CHEEKY," Naa, I'm only pulling your leg. It's crucifixion, 
        really. "
1379,NISUS," Oh, ho ho. "
1380,MR. CHEEKY, Heh heh heh hehh. 
1381,NISUS," I see. Uh, very good. Very good. Well, out of the door. 
        One-- "
1382,MR. CHEEKY, Yeah. I know the way. Out of the door. 
1383,NISUS, Line on-- 
1384,MR. CHEEKY, One cross each. Line on the left. 
1385,NISUS, Line on the left. 
1386,MR. CHEEKY, Heh heh. 
1387,NISUS, Yes. Thank you. Crucifixion? 
1388,PRISONER #4, Yes. 
1389,NISUS, Good. 
1390,CROWD, 
1391,PILATE, People of Jewusalem! 
1392,CROWD, 
1393,PILATE, Wome is your fwiend. 
1394,CROWD, 
1395,PILATE," To pwove our fwiendship, it is customawy at this time 
        to welease a wongdoer fwom our pwisons. "
1396,CROWD, 
1397,GUARD #3, 
1398,PILATE, Whom would you have me welease? 
1399,BOB HOSKINS, Welease Woger! 
1400,CROWD, Yes! Welease Woger! Welease Woger! 
1401,PILATE, Vewy well. I shall welease Woger! 
1402,CROWD, 
1403,CENTURION," Sir, uh, we don't have a 'Woger', sir. "
1404,PILATE, What? 
1405,CENTURION," Uh, we don't have anyone of that name, sir. "
1406,PILATE, Ah. We have no 'Woger'! 
1407,CROWD, Ohhhhh! 
1408,BOB," Well, what about Wodewick, then? "
1409,CROWD, Yes! Welease Wodewick! Welease Wodewick! 
1410,PILATE," Centuwion, why do they titter so? "
1411,CENTURION," Just some, uh, Jewish joke, sir. "
1412,PILATE, Are they... wagging me? 
1413,CENTURION," Oh, no, sir! "
1414,GUARD #3, 
1415,PILATE, Vewy well. I shall welease... Wodewick! 
1416,CROWD, 
1417,CENTURION," Sir, we don't have a 'Roderick' either. "
1418,PILATE, No 'Woger'? No 'Wodewick'? 
1419,CENTURION," Sorry, sir. "
1420,PILATE, Who is this 'Wod'-- 
1421,GUARD #1, 
1422,PILATE, Who is the 'Wodewick' to whom you wefer? 
1423,BOB, He's a wobber! 
1424,CROWD, 
1425,MAN, And a wapist! 
1426,CROWD, 
1427,WOMAN, And a pickpocket! 
1428,CROWD," Yeah! Ahh, no! No! Shh! Shh!... "
1429,PILATE, He sounds a notowious cwiminal. 
1430,CENTURION," We haven't got him, sir. Mm hm. "
1431,PILATE, Do we have anyone in our pwisons at all? 
1432,CENTURION," Oh, yes, sir. We've got, uh, 'Samson', sir. "
1433,PILATE, Samson? 
1434,CENTURION," Samson the Sadducee Strangler, sir. Uh, Silus the 
        Syrian Assassin. Uh, several seditious scribes from Caesarea. Uhhh, 
        sixty-seven seers from-- "
1435,BIGGUS," Let me thpeak to them, Pontiuth! "
1436,CENTURION," Oh, no. Oh. "
1437,PILATE," Ah. Good idea, Biggus. "
1438,BIGGUS," Thitizens! We have Thamthon the Thadduthee Thtrangler, 
        Thilus... "
1439,CROWD, 
1440,BIGGUS," ...the Athyrian Athathin, theveral theditiouth 
        thcribth from Thaetharea, and... "
1441,NISUS," Next. Hhh, crucifixion? "
1442,ALFONSO, Yes. 
1443,NISUS," Good. Out of the door. Line on the left. One cross 
        each. Jailer? "
1444,BRIAN, Excuse me. There's been some sort of mistake. 
1445,NISUS," Just a moment, would you? Jailer, how many have come 
        through? "
1446,JAILER, What? 
1447,NISUS," Uh, how many have come through? "
1448,JAILER, What? 
1449,JAILER'S ASSISTANT," Uh, y-- y-- y-- y-- y-- you'll have to s-- 
        speak-- s-- s-- s-- sp-- spe-- speak-- speak-- s-- spe-- s-- s-- p-- p-- 
        peak-- speak up a bit, sir. He's-- he's d-- he's d-- he's d-- he's d--
        "
1450,NISUS, Ah. 
1451,JAILER'S ASSISTANT," Oh, he's-- he's-- "
1452,NISUS," Uhh, how many have come through?! "
1453,JAILER, Hhhee hee hee hee hee hee hee hee hee. 
1454,NISUS," Oh, dear. "
1455,JAILER, Hee huh. 
1456,JAILER'S ASSISTANT, I make it ninety-fff--... 
1457,NISUS, Ah. 
1458,JAILER'S ASSISTANT," ...ninety-fff-- ninety-fffff-- ninety-six, 
        sir. "
1459,NISUS," Oh. It's such a senseless waste of human life, isn't 
        it? "
1460,JAILER'S ASSISTANT," N-- n-- n-- n-- n-- n-- n-- no, sir. N-- 
        not-- not with these b-- bastards, sir. C-- cr-- rrrr-- c-- c-- crrr-- 
        c-- c-- c-- crrrrucifixion's too good for 'em, sir. "
1461,NISUS," I don't think you can say it's too good for them. 
        It's-- it's very nasty. "
1462,JAILER'S ASSISTANT," Well, it's not as n-- n-- n-- n-- n-- n-- 
        n-- n-- no-- no-- no-- not as n-- nasty as something I just thought up, 
        sir. "
1463,NISUS, No. 
1464,JAILER, Hm? 
1465,NISUS," Now, um, crucifixion. "
1466,BRIAN, Is there someone I can speak to? 
1467,NISUS, Well-- 
1468,JAILER," I know where to get it, if you want it. "
1469,NISUS, What? 
1470,JAILER'S ASSISTANT," Uh, d-- don't-- don't worry about hi-- 
        him, sir. He's de-- he's de-- "
1471,NISUS, How did he get the job? 
1472,JAILER'S ASSISTANT," Bloody Pilate's pet, sir. "
1473,JAILER, Heh heh. 
1474,MR. CHEEKY," Get a move on, Big Nose! There's people waiting to 
        be crucified out here. Ha ha ha ha ha ha hah. "
1475,BRIAN, Could I see a lawyer or someone? 
1476,NISUS," Um, do-- do you have a lawyer? "
1477,BRIAN," No, but I'm a Roman. "
1478,MR. CHEEKY," How about a re-trial? We've got plenty o' time.
        "
1479,PARVUS," Shut up, you! "
1480,MR. CHEEKY," Miserable, bloody Romans. No sense of humour. "
1481,NISUS," I'm sorry. Bit of a hurry. Can you go straight out? 
        Line on the left. One cross each. Now... "
1482,CROWD, 
1483,BIGGUS, Wath it thomething I thaid? 
1484,CROWD, 
1485,PILATE, Silence! 
1486,WOMAN, Huh huh huh huh huh! 
1487,PILATE, This man commands a cwack legion! 
1488,CROWD, 
1489,PILATE, He wanks as high as any in Wome! 
1490,CROWD, 
1491,NISUS," Mhmm. Crucifixion party. 'Morning. Now, we will be on a 
        show as we go through the town, so let's not let the side down. Keep in 
        a good, straight line, three lengths between you and the man in front, 
        and a good, steady pace. Crosses over your left shoulders, and, if you 
        keep your backs hard up against the crossbeam,... "
1492,ALFONSO, Ohhh. 
1493,NISUS, ...you'll be there in no time. 
1494,ALFONSO, Ohhh. 
1495,NISUS, Heh. 
1496,ALFONSO, Ooh. 
1497,NISUS," All right, Centurion. "
1498,PARVUS, Crucifixion party! Wait for it. 
1499,ALFONSO, Ooh. 
1500,PARVUS," Crucifixion party, by the left! Forward! "
1501,BEN," You lucky bastards! You lucky, jammy bastards! 
        "
1502,STRAW LOOK-OUT, It is the sign! 
1503,OTTO, The sign that is the sign? 
1504,STRAW LOOK-OUT, Yes! 
1505,OTTO," Men! Our time has come. Our leader calls. Men! Forward!
        "
1506,ALFONSO, Ohh. Ohh. Ohh. Oh. Oh. 
1507,SAINTLY PASSER-BY," Let me shoulder your burden, brother. Uh.
        "
1508,ALFONSO," Oh, thank you. "
1509,SAINTLY PASSER-BY, Uh. H-- hey! 
1510,PARVUS," Oh, hey! What d'you think you're doing? "
1511,SAINTLY PASSER-BY," Ah, i-- it's not my cross. "
1512,PARVUS, Shut up and get on with it! 
1513,MR. CHEEKY," Ah, ha ha ha ha ha ha ha ha ha ha ha. He had you 
        there, mate. Didn't he? That'll teach you a lesson. Hoo hoo hoo hoo hoo!
        "
1514,SOUVENIR SHOPKEEPER," Souvenir of Calvary. Very nice little 
        item, this. Wrap it 'round a lamp and the crosses twinkle on and off. 
        Very nice. Doubles as a tablecloth or a curtain or-- "
1515,JUDITH, No! 
1516,SOUVENIR SHOPKEEPER," Totally washab-- Oh, Pilate at it again, 
        eh? Well, how about this, then? A couple of crosses. One slightly 
        damaged, only very sl-- "
1517,PILATE," All wight. I will give you one more chance. This time, 
        I want to hear no 'Weuben's, no 'Weginald's, no 'Wudolph the Wed-nosed 
        Weindeer's,... "
1518,BIGGUS, No 'Thpenther Trathy'th! 
1519,PILATE, ...or we shall welease no one! 
1520,JUDITH, Release Brian! 
1521,BOB," Oh, yeah. That's a good one. "
1522,MAN, Yeah. 
1523,BOB, Welease Bwian! 
1524,CROWD, Welease Bwian! Welease Bwian! 
1525,PILATE, Vewy well. That's it. 
1526,CENTURION," Sir, we, uh-- we have got a 'Brian', sir. "
1527,PILATE, What? 
1528,CENTURION," Well, you just sent him for crucifixion, sir. "
1529,PILATE," Uh. Ah, wait! Wait! We do have a 'Bwian'! Well, go and 
        wepwieve him, stwaight away. "
1530,CENTURION," Yes, sir. Yes, sir. "
1531,PILATE, Vewy well! I shall... welease... Bwian! 
