,name,text
4,Graham Chapman," Yes, we have quite a number of idiots 
            banking here. "
5,Graham Chapman," Well nowadays a really blithering idiot can make 
            anything up to ten thousand pounds a year - if he's the head of some 
            big industrial combine. But of course, the more old-fashioned idiot 
            still refuses to take money. "
6,Graham Chapman, 
7,Terry Jones, Mr. Brando. 
8,Graham Chapman, Yes? 
9,Terry Jones, Hollywood on the phone. 
10,Graham Chapman, I'll take it in the office. 
11,Eric Idle," I'm a completely self-taught idiot. I mean, ooh 
            arh, nob arhh, nob arhh .... nobody does that anymore. Anybody who 
            did that round here would be laughed off the street. No, nowadays 
            people want something wittier. "
12,John Cleese, 
13,John Cleese, Well I may be an idiot but I'm no fool. 
14,John Cleese," But the village idiot's dirty smock and 
            wall-falling are a far cry from the modern world of the urban idiot.
            "
15,John Cleese," Eton, Sandhurst and the Guards, ha, ha, 
            ha, ha. "
16,Michael Palin," I can't remember but I've got it 
            written down some where. "
17,Graham Chapman," Daddy's a banker. He needed a wastepaper 
            basket. "
18,Terry Jones," Father was Home Secretary and mother 
            won the Derby. "
19,Graham Chapman," The headquarters of these urban idiots is 
            here in St John's Wood. Inside they can enjoy the company of other 
            idiots and watch special performances of ritual idiotting. "
20,Michael Palin, Well left. 
21,Graham Chapman, Well played. 
22,Eric Idle, Well well. 
23,John Cleese, Well bred. 
24,Terry Jones, 
0,John Cleese," 0OHN) Good afternoon and welcome to Lords on the 
            second day of the first test. So far today we've had five hours 
            batting from England and already they're naught for naught. Cowdrey 
            is not out naught. Naughton is not in. Knott is in and is naught for 
            not out. Naughton of Northants got a nasty knock on the nut in the 
            nets last night but is nothing of note. Next in is Nat Newton of 
            Notts. Not Nutring - Nutting's at nine, er, Nutring knocked neatie 
            nighty knock knock..."
1,Graham Chapman," Splendid. Just listen to those thighs. And now it's 
            the North East's turn with the Samba. Brian. "
2,Eric Idle, 
3,John Cleese," Oh, shut up or we'll close the bar. And now Bo 
            Wildeburg is running up to bowl to Cowdrey, he runs up, he bowls to 
            Cowdrey... "
4,John Cleese," ... and no shot at all. Extremely well not played 
            there. "
5,Graham Chapman," Yes, beautifully not done anything about. "
6,Eric Idle," A superb shot of no kind whatsoever. I well 
            remember Plum Warner leaving a very similar ball alone in 1732. "
7,John Cleese," Oh shut up, long nose. "
8,Graham Chapman, Gin and tonic please. 
9,John Cleese," No, no the players are having drinks. And now, what's 
            happening? I think Cowdrey's being taken off. "
10,Eric Idle," I well remember a similar divan being brought on at 
            Headingley in 9 BC against the darkies. "
11,John Cleese," Oh, shut up, elephant snout. And now the green 
            Chesterfield has taken guard and Iceland are putting on their spin 
            dryer to bowl. "
12,John Cleese," The spin dryer moves back to his mark, it runs out to 
            the wicket, bowls to the table... a little bit short but it's coming 
            in a bit there and it's hit him on the pad... and the table is out, 
            leg before wicket. That is England naught for one. "
13,Eric Idle," Well here at Epsom we take up the running 
            with fifty yards of this mile and a half race to go and it's the 
            wash basin in the lead from WC Pedestal. Tucked in nicely there is 
            the sofa going very well with Joanna Southcott's box making a good 
            run from hat stand on the rails, and the standard lamp is failing 
            fast but it's wash basin definitely taking up the running now being 
            strongly pressed by ... At the post it's the wash basin from WC then 
            sofa, hat stand, standard lamp and lastly Joanna Southcott's box."
0,John Cleese," And could we have the next contender, 
            please? "
1,Terry Jones," Yes, yes; "
2,John Cleese, And what's your name? 
3,Terry Jones, I go to church regularly. 
4,John Cleese," Jolly good, I see, and which prize do you 
            have particular eyes on this evening? "
5,Terry Jones, I'd like the blow on the head. 
6,John Cleese, The blow on the head. 
7,Terry Jones, Just there. 
8,John Cleese," Jolly good. Well your first question for 
            the blow on the head this evening is: what great opponent of 
            Cartesian dualism resists the reduction of psychological phenomena 
            to physical states? "
9,Terry Jones, I don't know that! 
10,John Cleese," Well, have a guess. "
11,Terry Jones, Henri Bergson. 
12,John Cleese, Is the correct answer! 
13,Terry Jones," Ooh, that was lucky. I never even heard of him. "
14,John Cleese, Jolly good. 
15,Terry Jones, I don't like darkies. 
16,John Cleese," Ha ha ha. Who does! And now your second 
            question for the blow on the head is: what is the main food that 
            penguins eat? "
17,Terry Jones, Pork luncheon meat. 
18,John Cleese, No. 
19,Terry Jones, Spam? 
20,John Cleese," No, no, no. What do penguins eat? Penguins.
            "
21,Terry Jones, Penguins? 
22,John Cleese, Yes. 
23,Terry Jones, I hate penguins. 
24,John Cleese," No, no, no. "
25,Terry Jones, They eat themselves. 
26,John Cleese," No, no, what do penguins eat? "
27,Terry Jones, Horses! ... Armchairs! 
28,John Cleese," No, no, no. What do penguins eat? "
29,Terry Jones," Oh, penguins. "
30,John Cleese, Penguins. 
31,Terry Jones, Cannelloni. 
32,John Cleese, No. 
33,Terry Jones," Lasagna, moussaka, lobster thermidor, escalopes de 
            veau a l'estragon avec endives gratineed with cheese. "
34,John Cleese," No, no, no, no. I'll give you a clue. "
35,Terry Jones, Ah! Brian Close. 
36,John Cleese, No. no. 
37,Terry Jones," Brian Inglis, Brian Johnson, Bryan Forbes. "
38,John Cleese," No, no! "
39,Terry Jones, Nanette Newman. 
40,John Cleese," No. What swims in the sea and gets caught 
            in nets? "
41,Terry Jones, Henri Bergson. 
42,John Cleese, No. 
43,Terry Jones," Goats. Underwater goats with snorkels and flippers.
            "
44,John Cleese," No, no. "
45,Terry Jones, A buffalo with an aqualung. 
46,John Cleese," No, no. "
47,Terry Jones, Reginald Maudling. 
48,John Cleese," Yes, that's near enough. I'll give you 
            that. Right, now, Mrs. Scum, you have won your prize, do you still 
            want the blow on the head? "
49,Terry Jones," Yes, yes. "
50,John Cleese, I'll offer you a poke in the eye. 
51,Terry Jones, No! I want a blow on the head. 
52,John Cleese, A punch in the throat. 
53,Terry Jones, No. 
54,John Cleese," All fight then, a kick in the kneecap. "
55,Terry Jones, No. 
56,John Cleese," Mrs. Scum, I'm offering you a boot in the 
            teeth and a dagger up the strap. "
57,Terry Jones, Er... 
58,Terry Jones," No, no. I'll take the blow on the head. "
59,John Cleese," Very well then, Mrs. Scum, you have won 
            tonight's star prize, the blow on the head. "
0,Eric Idle," Here is a preview of some of the programs 
            you'll be able to see coming shortly on BBC Television. To kick off 
            with there's variety ... "
0,Michael Palin," Hello. On 'Archaeology Today' tonight I have 
            with me Professor Lucien Kastner of Oslo University. "
1,Terry Jones, Good evening. 
2,Michael Palin," How tall are you, professor? "
3,Terry Jones, ... I beg your pardon? 
4,Michael Palin, How tall are you? 
5,Terry Jones, I'm about five foot ten. 
6,Michael Palin," ... and an expert in Egyptian 'tomb 
            paintings. Sir Robert... "
7,Terry Jones, Yes. 
8,Michael Palin," Funny, you look much shorter than that to me. 
            Are you slumped forward in your chair at all? "
9,Terry Jones," No, er I... "
10,Michael Palin," Extraordinary. Sir Robert Eversley, who's 
            just returned from the excavations in El Ara, and you must be well 
            over six foot. Isn't that right, Sir Robert? "
11,John Cleese, 
12,Michael Palin," In fact, I think you're six foot five aren't 
            you? "
13,John Cleese, Yes. 
14,Michael Palin," Oh, that's marvellous. I mean you're a 
            totally different kind of specimen to Professor Kastner. Straight in 
            your seat, erect, firm. "
15,John Cleese," Yes. I thought we were here to discuss 
            archaeology. "
16,Michael Palin," Yes, yes, of course we are, yes, absolutely, 
            you're absolutely right! That's positive thinking for you. "
17,John Cleese, 
18,Michael Palin, Very good speaking voice. 
19,John Cleese," ... which present dramatic evidence of 
            Polynesian influence in Egypt in the third dynasty which is quite 
            remarkable. "
20,Michael Palin, How tall were the Polynesians? 
21,Terry Jones, They were... 
22,Michael Palin, Sh! 
23,John Cleese," Well, they were rather small, seafaring... "
24,Michael Palin," Short men, were they... eh? All squat and 
            bent up? "
25,John Cleese," Well, I really don't know about that... "
26,Michael Palin, Who were the tall people? 
27,John Cleese, I'm afraid I don't know. 
28,Michael Palin, Who's that very tall tribe in Africa? 
29,John Cleese," Well, this is hardly archaeology. "
30,Michael Palin," The Watutsi! That's it - the Watutsi! Oh, 
            that's the tribe, some of them were eight foot tall. Can you imagine 
            that. Eight foot of Watutsi. Not one on another's shoulders, oh no - 
            eight foot of solid Watutsi. That's what I call tall. "
31,John Cleese," Yes, but it's nothing to do with archaeology.
            "
32,Michael Palin, 
33,Terry Jones," Can I please speak! I came all the way from Oslo 
            to do this program! I'm a professor of archaeology. I'm an expert in 
            ancient civilizations. All right, I'm only five foot ten. All right 
            my posture is bad, all right I slump in my chair. But I've had more 
            women than either of you two! I've had half bloody Norway, that's 
            what I've had! So you can keep your Robert Eversley! And you can 
            keep your bloody Watutsi! I'd rather have my little body... my 
            little five-foot-ten-inch body... "
34,John Cleese, Bloody fool. Look what you've done to him. 
35,Michael Palin, Don't bloody fool me. 
36,John Cleese," I'll do what I like, because I'm six foot five 
            and I eat punks like you for breakfast. "
37,Michael Palin," I'll get you for that, Eversley! I'll get you 
            if I have to travel to the four corners of the earth! "
38,Carol Cleveland, 
39,John Cleese," Today I hear the robin sing Today the thrush 
            is on the wing Today who knows what life will bring Today... "
40,John Cleese," Why, a Sumerian drinking vessel of the fourth 
            dynasty. "
41,John Cleese," Yes, it's... Sumerian. "
42,Carol Cleveland," Oh, how wonderful! Oh, I am so happy for you.
            "
43,John Cleese," I'm happy too, now at last we know there was a 
            Sumerian influence here in Abu Simnel in the early pre-dynastic 
            period, two thousand years before the reign of Tutankhamun, "
44,Michael Palin," All right Eversley, get up out of that 
            trench. "
45,John Cleese, Don't forget... I'm six foot five. 
46,Michael Palin, That doesn't worry me... Kastner. 
47,Terry Jones, Here Lord. 
48,Michael Palin, Up! 
49,John Cleese, Eleven foot three! 
50,Terry Jones, I'm so tall! I am so tall! 
51,John Cleese, Danielle! 
52,Michael Palin, Eleven foot six - damn you! Abdul 
53,John Cleese, Fifteen foot four! Mustapha! 
54,Michael Palin, Nineteen foot three... damn you! 
55,Michael Palin," And there we end this edition of 'Archaeology 
            Today'. Next week, the Silbury Dig by Cole Porter with Pearl Bailey 
            and Arthur Negus. "
0,Michael Palin," And now an appeal for sanity from the 
            Reverend Arthur Belling."
1,Graham Chapman," You know, there are many people in the 
            country today who, through no fault of their own, are sane. Some of 
            them were born sane. Some of them became sane later in their lives. 
            It is up to people like you and me who are out of our tiny little 
            minds to try and help these people overcome their sanity. You can 
            start in small ways with ping-pong ball eyes and a funny voice and 
            then you can paint half of your body red and the other half green 
            and then you can jump up and down in a bowl of treacle going 
            'squawk, squawk, squawk...' And then you can go 'Neurhhh! Neurhh!' 
            and then you can roll around on the floor going 'pting pting pting' 
            ... "
2,Michael Palin," The Reverend Arthur Belling is Vicar of St 
            Loony Up The Cream Bun and Jam. And now an appeal on behalf of the 
            National Trust."
0,Eric Idle," Good evening. My name is Leapy Lee. No, sorry. 
            That's the name of me favorite singer. My name is Mrs. Fred Stone. 
            No, no, Mrs. Fred Stone is the wife of me favorite tennis player. My 
            name is Bananas. No, no, that's me favorite fruit. I'm Mrs. Nice- 
            evening-out-at-the-pictures-then-perhaps-a-dance-at-a-club-and- 
            back-to-his-place-for-a-quick-cup-of-coffee-and-little-bit-of- no! 
            No, sorry, that's me favorite way of spending a night out. Perhaps I 
            am Leapy Lee? Yes! I must be Leapy Lee! Hello fans! Leapy Lee here!
            "
0,Terry Jones, Good morning. 
1,Terry Jones, I have that function. 
2,Terry Jones, What do you mean? 
3,Terry Jones," Ah, oh, no. That was when you were married. "
4,Terry Jones, I can't do that. 
5,Terry Jones," No, you can't do that. "
6,Terry Jones," I'm sorry sir, but we're not allowed to change.
            "
7,Terry Jones, You can't. 
8,Terry Jones, It's different. 
9,Terry Jones," Well, you can't change a bloody wife! "
10,Terry Jones, No! 
11,John Cleese," All right, break it up. What's your number, then? 
            All right. Name? "
0,Michael Palin, Next please. Name? 
1,Graham Chapman," Er, Watson. "
2,Michael Palin, (writing it down) Mr. Watson. 
3,Graham Chapman," Ah, no, Doctor. "
4,Michael Palin," Ah, Mr. Doctor. "
5,Graham Chapman," No, not Mr, Doctor. "
6,Michael Palin," Oh, Doctor Doctor. "
7,Graham Chapman," No, Doctor Watson. "
8,Michael Palin," Oh, Doctor Watson Doctor. "
9,Graham Chapman," Oh, just call me darling. "
10,Michael Palin," Hello, Mr. Darling. "
11,Graham Chapman," No, Doctor. "
12,Michael Palin, Hello Doctor Darling. 
0,Graham Chapman," Ah, John. Allow me to introduce my next-door 
            neighbour. John Stokes, this is A Sniveling Little Rat-Faced Git. 
            Ah! "
1,Terry Jones," Hello, I noticed a slight look of anxiety cross 
            your face for a moment just then, but you needn't worry - I'm used 
            to it. That's the trouble of having a surname like Git. "
2,Michael Palin," Oh ... yes, yes. "
3,Terry Jones," We did think once of having it changed by 
            deed-poll, you know - to Watson or something like that. But A 
            Sniveling Little Rat-Faced Watson's just as bad eh? "
4,Michael Palin," Yes, yes, I suppose so. "
5,Terry Jones," Oh, that's my wife. Darling! Come and meet Mr... 
            what was it? "
6,Michael Palin, Stokes-John Stokes. 
7,Terry Jones," Oh yes. John Stokes, this is my wife, Dreary Fat 
            Boring Old. "
8,Michael Palin," Oh, er, how do you do. "
9,John Cleese, How do you do. 
10,Carol Cleveland," Darling, there you are! "
11,Michael Palin," Yes, yes, here I am, yes. "
12,Terry Jones," Oh, is this your wife? "
13,Michael Palin," Yes, yes, yes, this is the wife. Yes. Um darling, 
            these, these are the Gits. "
14,Carol Cleveland, 
15,Michael Palin, The Gits. 
16,Terry Jones," Oh, heaven's sakes we are being formal. Does it 
            have to be surnames? "
17,Michael Palin," Oh, no, no. Not at all. No. Um, no, this... this... 
            this is my wife Norah, er, Norah Jane, Norah Jane Stokes. This is 
            Sniveling Little Rat-Faced Git. And this is his wife Dreary Fat 
            Boring Old Git. "
18,Terry Jones," I was just telling your husband what an awful 
            bore it is having a surname like Git. "
19,Carol Cleveland, 
20,Terry Jones," Oh, you've no idea how the kids get taunted. Why, 
            only last week Dirty Lying Little Two-Faced came running home from 
            school, sobbing his eyes out, and our youngest, Ghastly Spotty 
            Horrible Vicious Little is just at the age when taunts like 'she's a 
            git' really hun. Yes. "
21,Michael Palin, Do ... do you live round here? 
22,Terry Jones," Yes, we live up the road, number 49 - you can't 
            miss it. We've just had the outside painted with warm pus. "
23,Michael Palin, 
24,Terry Jones," Yes. It's very nice actually. It goes nicely with 
            the vomit and catarrh we've got smeared all over the from door. "
25,Carol Cleveland," I think we ought to be going. We have two 
            children to collect. "
26,Terry Jones," Oh, well, bring them round for tea tomorrow. "
27,Carol Cleveland, Well... 
28,Terry Jones," It's Ghastly Spotty Cross-Eyed's birthday and 
            she's having a disemboweling party for a few friends. The Nauseas 
            will be there, and Doug and Janice Mucus, and the Rectums from 
            Swanage. "
29,Michael Palin, 
30,Graham Chapman," John! Allow me to introduce our next-door neighbor. 
            John, this is Mr. Watson. "
31,Graham Chapman," Hello. I noticed a slight look of anxiety cross 
            your face just then but you needn't worry. "
32,Carol Cleveland, I preferred the dirty version. 
0,Graham Chapman," Well, I've been a hunter all my life. I love 
            animals. That's why I like to kill 'em. I wouldn't kill an animal I 
            didn't like. Good day Roy. "
1,John Cleese," (JOHN) Hank and Roy Spire are tough, fearless 
            backwoodsmen who have chosen to live in a violent, unrelenting world 
            of nature's creatures, where only the fittest survive. Today they 
            are off to hunt mosquitoes. "
2,Eric Idle, 
3,John Cleese," Suddenly Hank spots the mosquito they're 
            after. "
4,John Cleese," Now more than ever, they must rely on the 
            skills they have learnt from a lifetime's hunting. "
5,Eric Idle," There's nothing more dangerous than a wounded 
            mosquito. "
6,John Cleese," But the hunt is not over. With well practiced 
            skill Hank skins the mosquito. "
7,Graham Chapman," Well, I follow the moth in the helicopter to lure it 
            away from the flowers, and then Roy comes along in the Lockheed 
            Starfighter and attacks it with air-to-air missiles. "
8,Eric Idle," A lot of people have asked us why we don't use fly 
            spray. Well, where's the sport in that? "
9,John Cleese," For Roy, sport is everything. Ever since he 
            lost his left arm battling with an ant, Roy has risked his life in 
            the pursuit of tiny creatures. "
0,Eric Idle, 
1,Michael Palin, 
2,Eric Idle," Objection here, objection there! And that 
            nice policeman giving his evidence so well - beautiful speaking 
            voice ... well after a bit all I could do was bang my little gavel.
            "
3,Michael Palin," You what, love? "
4,Eric Idle," I banged me gavel. I did me 'silence in 
            court' bit. Ooh! If looks could kill that prosecuting counsel would 
            be in for thirty years. How did your summing up go? "
5,Michael Palin," Well, I was quite pleased actually. I was 
            trying to do my butch voice, you know, 'what the jury must 
            understand', and they loved it, you know. I could see that foreman 
            eyeing me. "
6,Eric Idle, Really? 
7,Michael Palin," Yes, cheeky devil. "
8,Eric Idle," Was he that tall man with that very big... ?
            "
9,Michael Palin," No, just a minute - I must finish you know. 
            Anyway, I finished up with 'the actions of these vicious men is a 
            violent stain on the community and the full penalty of the law is 
            scarcely sufficient to deal with their ghastly crimes', and I 
            waggled my wig! Just ever so slightly, but it was a stunning effect.
            "
10,Eric Idle," Oh, I bet it was... like that super time I 
            wore that striped robe in the Magistrates Court. "
11,Michael Palin," Oh, aye. "
0,Eric Idle," Hello, Mrs. Thing. "
1,Graham Chapman," Hello, Mrs. Entity. "
2,Eric Idle, How are you then? 
3,Graham Chapman," Oh, I have had a morning. "
4,Eric Idle, Busy? 
5,Graham Chapman," Busy - huh! I got up at five o'clock, I 
            made myself a cup of tea, I looked out of the window. Well, by then 
            I was so worn out I had to come and have a sit-down. I've been here 
            for seven hours. "
6,Eric Idle, You must be exhausted. 
7,Graham Chapman," Mm. Oh, have you been shopping? "
8,Eric Idle," No, I've been shopping. "
9,Graham Chapman, Funny. 
10,Eric Idle," I'm worn out. I've been shopping for six 
            hours. "
11,Graham Chapman," What have you bought, then? "
12,Eric Idle," Nothing. Nothing at all. A complete waste 
            of time. "
13,Graham Chapman," Wicked, isn't it? "
14,Eric Idle," Wicked. It'll be worse when we join the 
            Common Market. "
15,Graham Chapman," That nice Mr. Heath would never allow 
            that. "
16,Eric Idle, It's funny he never married. 
17,Graham Chapman, He's a bachelor. 
18,Eric Idle," Oooh! That would explain it, Oh dear me, 
            this chatting away wears me out. "
19,Graham Chapman," Yes. I bet Mrs. Reginald Maudling 
            doesn't have to put up with all this drudgery, getting up at five in 
            the morning, making a cup of tea, looking out of the window, 
            chatting away. "
20,Eric Idle, No! It'd all be done for her. 
21,Graham Chapman," Yes, she'd have the whole day free for 
            playing snooker. "
22,Eric Idle," She probably wouldn't go through all the 
            drudgery of playing snooker, day in, day out. "
23,Graham Chapman," No, it would all be done for her. She 
            wouldn't even have to lift the cue."
24,Eric Idle," She 
            probably doesn't even know where the billiard room is. "
25,Graham Chapman," No, still, it's not as bad as the old 
            days. Mrs. Stanley Baldwin used to have to get up at five o'clock in 
            the morning and go out and catch partridges with her bare hands. "
26,Eric Idle," Yes... and Mrs. William Pitt the EIder 
            used to have to get up at three o'clock and go burrowing for 
            truffles with the bridge of her nose. "
27,Graham Chapman," Mrs. Beethoven used to have to get up at 
            midnight to spur on the mynah bird. "
28,Eric Idle," Lazy creatures, mynah birds,.. "
29,Graham Chapman," Yes. When Beethoven went deaf the mynah 
            bird just used to mime. "
30,Eric Idle, 
31,Graham Chapman, It's all right. It's only a flashback.
0,John Cleese," You don't fool me, you stupid mynah bird. I'm 
            not deaf yet. "
1,John Cleese, Shut up! 
2,John Cleese," Shut your beak. Gott in Himreel... I never get 
            any peace here. "
3,Graham Chapman, Ludwig! 
4,John Cleese, What? 
5,Graham Chapman, Have you seen the sugar bowl? 
6,John Cleese," No, I haven't seen the bloody sugar bowl. "
7,Graham Chapman, You know ... the sugar bowl. 
8,John Cleese," Sod the sugar bowl... I'm trying to finish this 
            stinking tune! It's driving me spare ... so shut up! "
9,Graham Chapman," Ludwig, have you seen the jam spoon? "
10,John Cleese, Stuff the jam spoon! 
11,Graham Chapman, It was in the sugar bowl. 
12,John Cleese," Look, get out you old rat-bag. Buzz off and 
            shut up. "
13,Graham Chapman," I don't know what you see in that piano.
            "
14,John Cleese, Leave me alone!! ... 
15,Graham Chapman," Do you want peanut butter or sandwich 
            spread for your tea? "
16,John Cleese, What!!!! 
17,Graham Chapman, PEANUT BUTTER... 
18,John Cleese, I've forgotten it. 
19,Graham Chapman," Do you want peanut butter or sandwich 
            spread? "
20,John Cleese, I don't care!! 
21,John Cleese, I had it. I had it you old bag. 
22,Graham Chapman, 
23,John Cleese," Gott in Himreel, I'm going out. "
24,Graham Chapman," Well, if you're going out don't forget 
            we've got the Mendelssohn's coming for tea so don't forget to order 
            some pikelets. "
25,John Cleese," Pikelets, pikelets. Shakespeare never had this 
            trouble. "
0,Eric Idle," You wanna bet? Incidentally, its da-da-da-dum, 
            da-da-da-dum. "
1,John Cleese," You're right. Oh, incidentally, why not call 
            him Hamlet? "
2,Eric Idle, Hamlet I like much better than David. 
3,Terry Jones," Thanks, but I've had a better idea. "
4,Terry Jones," Yes, dear! "
5,Terry Jones," Oh, my life. "
6,Michael Palin, 
7,Michael Palin," Aha! Rats at 42a Kartoffelnstrasse. Hey 
            Mitzi! I gotta go to Potato Street. "
8,Michael Palin, 
9,Graham Chapman, Yes? 
10,Michael Palin, Colin Mozart. 
11,Graham Chapman," Oh, thank goodness you've come. We're 
                having a terrible time with them bleeding rats. I think they 
                live in his stupid piano already. "
12,John Cleese," Get out the bloody piano you stupid 
                furry bucktoothed gits! Get out! Gott in Himmel. Get your 
                stinking tail out of my face. "
13,John Cleese, Shut up! 
0,Eric Idle," Well, I was ever so glad they abolished 
            hanging, you know, because that black cap just didn't suit me. "
1,Michael Palin," Yes. Do you remember the Glasgow treason 
            trial? "
2,Eric Idle," Oh yes, I wore a body stocking all through 
            it. "
3,Michael Palin," No, hen, with the party afterwards. "
4,Eric Idle," Oh, that's right. You were walking out with 
            that very butch Clerk of the Court. "
5,Michael Palin," That's right. Ooh, he made me want to turn 
            Queen's evidence. "
6,Eric Idle," Oh, me too. One summing up and I'm anybody's.
            "
7,Michael Palin," Anyway, Bailie Anderson. "
8,Eric Idle," Ooh, her? "
9,Michael Palin," Yes. She's so strict. She was on at me for 
            giving dolly sentences, you know, specially in that arson case. "
10,Eric Idle, What was the verdict? 
11,Michael Palin, They preferred the brown wig. 
12,Eric Idle," Mm. I love the Scottish Assizes. I know what 
            they mean by a really well-hung jury. "
13,Michael Palin," Oohl Get back in the witness box, you're too 
            sharp to live! "
14,Eric Idle, I'll smack your little botty! 
15,Michael Palin, Ooh! and again. 
16,Eric Idle," Have you tried that new body rub JP's use?
            "
17,Michael Palin," 1 had a magistrate in Bradford yesterday.
            "
18,Eric Idle," Funnily enough I felt like one in a lunchtime 
            recess today. "
19,Michael Palin," Oh, aye, of course, they're as bent as 
            safety pins. "
20,Eric Idle," I know, but they've got beautiful speaking 
            voices, haven't they? 'And now a choice of viewing on BBC 
            Television.' "
21,Michael Palin, 'Here are tonight's football results.' 
22,Michael Palin, Mmm. 
0,John Cleese," How to recognize different parts of the body.
            "
1,John Cleese, Number one. The foot. 
2,John Cleese, Number two. The shoulder. 
3,John Cleese, And number three. The other foot. 
4,John Cleese, Number four. The bridge of the nose. 
5,John Cleese, Number five. The naughty bits. 
6,John Cleese, Number six. Just above the elbow. 
7,John Cleese," Number seven. Two inches to the right of a 
            very naughty bit indeed. "
8,John Cleese, Number eight. The kneecap. 
0,Graham Chapman," G'day, Bruce!"
1,Eric Idle," Oh, Hello Bruce!"
2,Michael Palin, How are you Bruce?
3,Eric Idle," A bit crook, Bruce."
4,Graham Chapman, Where's Bruce?
5,Eric Idle," He's not 'ere, Bruce."
6,Michael Palin," Blimey, it's hot in here, Bruce."
7,Eric Idle, Hot enough to boil a monkey's bum!
8,Graham Chapman," That's a strange expression, Bruce."
9,Eric Idle," Well Bruce, I heard the Prime Minister use 
            it. ""It's hot enough to boil a monkey's bum in here, your Majesty,"" 
            he said and she smiled quietly to herself."
10,Michael Palin," She's a good Sheila Bruce, and not at all 
            stuck up."
11,Graham Chapman," Here! Here's the boss-fellow now! - how are 
            you bruce?"
12,John Cleese," 'Ow are you, Bruce?"
13,Eric Idle, G'day Bruce!
14,John Cleese, Bruce.
15,Graham Chapman, Hello Bruce.
16,John Cleese, Bruce.
17,Michael Palin," How are you, Bruce?"
18,John Cleese, G'day Bruce.
19,John Cleese," Gentleman, I'd like to introduce man from 
            Pommeyland who is joinin' us this year in the philosophy department 
            at the University of Walamaloo."
20,Terry Jones, Hello.
21,John Cleese," Michael Baldwin, Bruce. Michael Baldwin, 
            Bruce. Michael Baldwin, Bruce."
22,Eric Idle, Is your name not Bruce?
23,Terry Jones," No, it's Michael."
24,Graham Chapman, That's going to cause a little confusion.
25,Michael Palin," Mind if we call you ""Bruce"" to keep it clear?"
26,John Cleese," Gentlemen, I think we better start the 
            faculty meeting. Before we start, though, I'd like to ask the padre 
            for a prayer."
27,Eric Idle," Oh Lord, we beseech Thee, Amen!!"
28,John Cleese, Crack tubes! 
29,Graham Chapman," I'd like to welcome the pommey bastard to 
            God's own Earth, and remind him that we don't like stuck-up 
            sticky-beaks here."
30,John Cleese," Bruce here teaches classical philosophy, 
            Bruce there teaches Haegelian philosophy, and Bruce here teaches 
            logical positivism. And is also in charge of the sheep dip."
31,Michael Palin, What's New-Bruce going to teach?
32,John Cleese," New-Bruce will be teaching political 
            science, Machiavelli, Bentham, Locke, Hobbes, Sutcliffe, Bradman, 
            Lindwall, Miller, Hassett, and Benaud."
33,Graham Chapman, Those are all cricketers!
34,John Cleese," Aww, spit!"
35,Michael Palin," Hails of derisive laughter, Bruce!"
36,John Cleese, Bruce: Crack tube! 
37,Graham Chapman," New-Bruce, are you a Poofter?"
38,John Cleese, Are you a Poofter?
39,Terry Jones, No!
40,John Cleese," No. Right, I just want to remind you of the 
            faculty rules: Rule One! "
41,John Cleese," Rule Two, no member of the faculty is to 
            maltreat the Abbos in any way at all -- if there's anybody watching. 
            Rule Three? "
42,John Cleese," Rule Four, now this term, I don't want to 
            catch anybody not drinking. Rule Five, "
43,John Cleese," Rule Six, there is NO ... Rule Six. Rule 
            Seven, "
44,John Cleese," Right, that concludes the readin' of the 
            rules, Bruce."
45,Eric Idle," This here's the wattle, the emblem of our 
            land. You can stick it in a bottle, you can hold it in your hand."
46,Eric Idle," Right, let's get some Sheilas. "
47,John Cleese, OK. 
48,Graham Chapman," Ah, elevenses. "
49,Michael Palin, This should tide us over 'til lunchtime. 
50,Graham Chapman," Reckon so, Bruce. "
51,Eric Idle, Sydney Nolan! What's that! 
0,John Cleese, Number ten. The big toe. 
1,John Cleese, Number eleven. More naughty bits. 
2,John Cleese," Number twelve. The naughty bits of a lady, "
3,John Cleese," Number thirteen. The naughty bits of a horse,
            "
4,John Cleese," Number fourteen. The naughty bits of an ant.
            "
5,John Cleese," Number fifteen. The naughty bits of Reginald 
            Maudling. "
6,John Cleese, Number sixteen. The hand. 
0,Michael Palin (in the TV Series)," With me now is Norman St. John Polevaulter, who for 
            the last few years has been contradicting people. St. John 
            Polevaulter, why do you contradict people?"
1,Terry Jones (in the TV Series), I don't!
2,Michael Palin (in the TV Series), But you... you told me that you did.
3,Terry Jones (in the TV Series), I most certainly did not!
4,Michael Palin (in the TV Series), Oh. I see. I'll start again.
5,Terry Jones (in the TV Series), No you won't!
6,Michael Palin (in the TV Series), Ssh! I understand you don't contradict people.
7,Terry Jones (in the TV Series), Yes I do!
8,Michael Palin (in the TV Series), And when didn't you start contradicting them?
9,Terry Jones (in the TV Series), I did! In 1952!
10,Michael Palin (in the TV Series), 1952.
11,Terry Jones (in the TV Series), 1947!
12,Michael Palin (in the TV Series), 23 years ago.
13,Terry Jones (in the TV Series), No!
0,John Cleese, Number nineteen. The nose. 
1,John Cleese, Come in. 
2,John Cleese," Ah! Mr. Luxury Yacht. Do sit down, please. "
3,John Cleese," Well, do sit down then Mr. Throatwobbler 
            Mangrove. "
4,John Cleese," Now, what seems to be the trouble? "
