,name,text
32,Michael Palin," Oh, oh my God! Ok, thank you. "
33,Terry Gilliam," Right you've got the girl down on the 
            bed, you've got her legs up on the mantelpiece."
34,Eric Idle," Well, well done, Mr. Hamlet. You've done 
            extremely well in out disorientation tests."
35,Terry Jones, Oh? Oh!
36,Eric Idle," You see, I'm sorry it might have confused you a 
            little, but we do this to try to establish a very good 
            doctor/patient relationship, you see ... we do it to sort of, as it 
            were, to break down the barriers. All right?"
37,Terry Jones, yes fine.
38,Eric Idle," Good! Well, you've got her legs up on the 
            mantelpiece ..."
39,Terry Jones," On behalf of the Psychiatric Association, I 
            should like to say that we are taking firm action to clamp down on 
            the activities of bogus psychiatrists. In fact in many areas of 
            modern psychiatry computers are now being increasingly used for the 
            first basic diagnosis and this has gone a long way in eliminating 
            the danger of unqualified impostors."
40,Carol Cleveland, Out!
0,Graham Chapman," Well, here I am on London's busy Westminster 
            Bridge, seeing just how much time sitting down can take. Well, I 
            arrived here by train at about 8.50, it's now 9.05, so I've been 
            here approximately twelve minutes and if it's any encouragement, I 
            must say that my legs do feel rested."
1,Michael Palin, Is this your chair?
2,Graham Chapman," Er ... well, no, it's a prop."
3,Michael Palin, It's been stolen!
4,Graham Chapman, What?
5,Michael Palin," This belongs to a Mrs. Edgeworth of Pinner -- 
            she's standing over there."
6,Graham Chapman," Ah well, it's nothing to do with me. It's just a 
            prop which the BBC ... aaargh!"
7,Michael Palin, It's got her name on the bottom. 
8,Graham Chapman," Well er ... perhaps you'd better give it back to 
            her."
9,Michael Palin," You don't believe I'm a policeman, do you?"
10,Graham Chapman, Yes I do!
11,Michael Palin, What am I wearing on my head?
12,Graham Chapman, A helmet
13,Michael Palin, 
14,Graham Chapman, Yes.
15,Michael Palin, 
16,Graham Chapman, Yes.
17,Michael Palin, That little number there?
18,Graham Chapman, Yes.
19,Michael Palin," That is a Metropolitan Area Identification 
            Code. No helmet is authentic without that number."
20,Graham Chapman, I see.
21,Michael Palin," Kids' helmets, helmets you get in toy shops, 
            helmets you buy at Christmas. None of them is authentic ... Hang on.
            "
22,Graham Chapman, Oh could I ...
23,Michael Palin, Hang on!
24,Michael Palin," Mind you I didn't join the police force just to 
            wear the helmets you know. That just happens to be one of the little 
            perks. There are plenty of jobs where I could have worn a helmet, 
            but not such a nice helmet. "
25,Graham Chapman," Well, no I don't."
26,Michael Palin," Ah! Their helmets used to look like ... you got 
            any paper? "
27,Graham Chapman, Well only these scripts.
28,Michael Palin, I'll have that!
29,Michael Palin, I say!
30,Michael Palin," Now then. Their helmet was not unlike the 
            bobby's helmet in basic shape. It had an emblem here, and three gold 
            -- and in those days it really was gold, that's part of the reason 
            the Tsar was so unpopular -- three gold bands surmounted by a golden 
            eagle on the apex here. Pretty nice helmet, eh?"
31,Graham Chapman, Yes.
32,Michael Palin," I think the domed helmet wins every time over 
            the flattened job, you know, even when they're three cornered ... "
33,Graham Chapman, 
34,Michael Palin, 
35,Michael Palin, No parked! What's that then?
36,Michael Palin," Right. I'm taking that in for forensic 
            examination."
37,Michael Palin," Because it might have been used as a murder 
            weapon, that's why! "
38,Graham Chapman, 
39,Michael Palin," Now, the Chaldeans, who used to inhabit the 
            area in between the Tigris and Euphrates rivers, their helmets were 
            of the modular restrained kind of type ..."
0,Carol Cleveland," Oh Robert, tell me I'm beautiful."
1,Terry Jones," Oh you are, you are!"
2,Carol Cleveland," Oh Robert, do you mean that?"
3,Terry Jones, Of course I do.
4,Carol Cleveland, You're not just saying that because I asked you?
5,Terry Jones, Of course not.
6,Carol Cleveland," Oh Robert ... Robert, are you sure it doesn't put 
            you off? "
7,Terry Jones, What?
8,Carol Cleveland, My father wanting to come and live with us.
9,Terry Jones," No, of course I don't mind your father coming to 
            live with us. "
10,Carol Cleveland, He wouldn't just be living with us.
11,Terry Jones, What do you mean?
12,Carol Cleveland," Well, he finds it very difficult to get to sleep on 
            his own, so I said he could sleep with us."
13,Terry Jones, He wants to put his bed in our room?
14,Carol Cleveland," No, no, of course not."
15,Terry Jones, Oh good ...
16,Carol Cleveland, Our bed is plenty big enough for three ...
17,Terry Jones, What?
18,Carol Cleveland, He'd just get into bed and go to sleep.
19,Terry Jones, No. I'm not having that.
20,Carol Cleveland," Oh Robert, I thought you loved me?"
21,Terry Jones," Well I do, but ..."
22,Carol Cleveland," Well, he wouldn't look."
23,Terry Jones, He's bound to peek.
24,Carol Cleveland," No, no, he wouldn't honestly."
25,Terry Jones, No! No! No!!
26,Graham Chapman," You young couple just carry on. Take no notice of 
            me ... "
27,Carol Cleveland," Oh no dad, you're not."
28,Terry Jones," No, no."
29,Graham Chapman, Good.
30,Carol Cleveland," Well, I think I'll get to sleep."
31,Graham Chapman, Are you sure?
32,Carol Cleveland," Oh yes, I'm a bit tired after the wedding."
33,Graham Chapman," Bob, what about you?"
34,Terry Jones," Oh yes, all right, yes."
35,Graham Chapman," Oh well, I seem to be O/C lights."
36,Carol Cleveland, 
37,Terry Jones, Good night.
38,Graham Chapman, Good night!
39,Carol Cleveland," Father. Father, what are you doing?"
40,Graham Chapman, I'm making a boat.
41,Carol Cleveland, What?
42,Graham Chapman," It's the Cutty Sark. It's a model I've been making 
            in the dark for some years now."
43,Carol Cleveland," Well, wouldn't it be better with the light on?"
44,Graham Chapman," No, no, I'm making it in the dark, that's the 
            point."
45,Graham Chapman," Oh dear, not as accurate as I thought."
46,Terry Jones, It's not the Cutty Sark!
47,Graham Chapman," Well it hasn't got its sails yet. Oh well I'll ... 
            I'll have a look at it in the dark room in the morning. Good night.
            "
0,Terry Gilliam, Shut up! Will you shut up in there!
1,Terry Gilliam, Shut up! 
2,Terry Jones," I am myself indifferent honest, but then I could 
            accuse me of such things that it were better my mother had not borne 
            me."
3,Terry Jones," O fair Ophelia, nymph, in thy orisons, be all my 
            sins remembered ..."
4,Connie Booth," So anyway, you've got the girl on the bed and her 
            legs are on the mantelpiece ..."
5,Carol Cleveland, Out! 
0,Michael Palin," That was a great fight, Champ, a great fight, you hear! Oh 
            boy, what a fight, Champ, what a great fight! You nearly had him, 
            Champ, you nearly had him ... where's his head?"
1,Michael Palin," You were great, Champ, d'you hear, you were great!"
2,Michael Palin," Yeah, I think it was a mistake him wearing spectacles. "
3,Michael Palin, 
4,Eric Idle," He was great, Mr. Gabriello."
5,Michael Palin, The way he kept fighting after his head came off!
6,Eric Idle," He was better when the head came off, Mr. Gabriello. He was 
            really dodging the guy."
7,Michael Palin," Yeah, I reckon that if he could've lasted till the end of that 
            first minute, he would've had the Killer worried."
8,Eric Idle," Sure, Mr. Gabriello."
9,Michael Palin, Oh he was great. Did you see his left arm?
10,Eric Idle, No!
11,Michael Palin," OK, we'll look around the hall after everybody's gone."
12,Eric Idle," Do you realize Mr. Gabriello, some of those guys out there paid 
            over $2,000 for a ringside seat."
13,Michael Palin," And where did the head land? Right at the back, that's 
            justice... "
14,Terry Gilliam, This your boy's head?
15,Michael Palin," No, no, we've got his head. He ain't hurt that bad."
16,Eric Idle, 
17,Michael Palin," OK, give it to me. I'm seeing his trainer tomorrow. I'll give 
            it to him."
18,Eric Idle," Hey, Mr. Gabriello. The press is still outside. Are you ready 
            for them?"
19,Michael Palin, How's the Champ?
20,Michael Palin," OK, well keep the dressing gown kinda loose, OK. "
21,Terry Jones," Hey Mr. Gabriello, Mr. Gabriello. Did you expect your boy to 
            last the full twenty-eight seconds?"
22,Michael Palin," This boy has never let me down. He's the pluckiest goddamn 
            fighter I've ever trained."
23,Carol Cleveland, Were you worried when his head started to come loose?
24,Michael Palin," No, no, we were expecting that. I told them to expect it to 
            and it did. He ain't stupid."
25,Terry Jones," Hey, can we have a word with the Champ?"
26,Michael Palin, Yeah OK. But keep the questions simple.
27,Terry Jones, Hey Champ! How're you feeling?
28,Michael Palin, 
29,Carol Cleveland," Mr. Gabriello. People are saying that the kid ought to be 
            buried. His head's come off in the last six fights."
30,Michael Palin," There's no question of burying the kid. He's just reaching the 
            top."
31,Carol Cleveland," Well, shouldn't he just stay in hospital?"
32,Michael Palin," No, he ain't going to no hospital. He's got the return fight 
            next week."
0,Michael Palin," And there's Frank Sinatra leaving the ring. 
            Behind him is George Raft, another great boxing fan, Martin Bormann, 
            acknowledging the applause, and with him of course is Gus Himmler, 
            who did an awful lot for the sport in his country in the early 
            1940s. And here comes the Champ now and he seems in good shape to 
            meet the Killer once again. Before an audience, some of them will 
            have paid $920,000 million for the privilege of seeing this boy get 
            beaten up. And there's the bell. "
1,Michael Palin," And a left and a right and a right jab that's 
            taken the Champ's shoulder off. And here's the Killer again with a 
            right and another left and a bash with a hammer and a terrific smack 
            with a heavy thud right into the skull and there's a gaping hole 
            right through the Champ's body now. And now the Killer's working on 
            the cut eye with a series of beautifully placed punches and the 
            head's coming loose. "
2,Terry Jones," Well here in London it's 12.30 and 
            time for `The Robinsons'. "
0,?, 
1,?," No, ... I've been shopping."
2,?, 
3,?, It was a bargain.
4,Graham Chapman, I wanted to listen to that!
5,Michael Palin, Morning Mrs. Non-Gorilla.
6,Michael Palin, No ... been shopping.
7,Michael Palin, A piston engine!
8,Michael Palin, Oooh! It was a bargain.
9,Graham Chapman, Hello Mrs. Non-Smoker.
10,Graham Chapman, Nope ... I've been shopping!
11,Graham Chapman, A piston engine!
12,Graham Chapman, It was a bargain!
13,Graham Chapman, Three quid!
14,Graham Chapman, Right. Thank you.
15,Graham Chapman, You don't cook it.
16,Graham Chapman," Ooooh ... never thought of that. Oh, day 
              and night, but this is wondrous strange ..."
0,Michael Palin," Hello, and welcome to `A Room in Polonius's 
            House'. Well tonight is European Cup night. One result is already in 
            from Munich. The European Cup, first round, second leg, Bayern 
            München 4397, Wrexham 1. So Wrexham going through there on 
            aggregate. Well, now it's time for racing, so let's go over to Epsom 
            and Brian McNutty."
1,Graham Chapman," Well over here at Epsom, there are chances 
            a-plenty for those who want to make a good start in ...:"
2,Graham Chapman," Well, it's only forty-four minutes from the 
            West End on the train and it's not too built up, so you can have a 
            nice garden. And the people of Epsom are a very nice class of 
            person."
3,Michael Palin," Well here in High Street Epsom, there 
            are ample opportunities for all kinds of redevelopment. As you can 
            see "
0,Eric Idle," Good afternoon. Well in fact there's still a few 
            minutes to go before the main race on the card this afternoon - the 
            Queen Victoria Handicap. So let's have a quick word with the winner 
            of the last race, one of the season's top jockeys - Ronnie Mau-Mau.
            "
1,Michael Palin," Good afternoon, Brian."
2,Eric Idle, 
3,Michael Palin," Well, a fine horse, Brian. You know you 
            can't go wrong."
4,Eric Idle, Do you fancy your chances for the Derby?
5,Michael Palin, 
6,Eric Idle," Well, let's just see if a colleague of yours agrees 
            with that. Let's just have a quick word with Desmond Willet. 
            Afternoon Des. "
7,Graham Chapman, 
8,Michael Palin, 
9,Graham Chapman, 
10,Eric Idle," Well in fact I can see last season's top jockey, 
            Johnny Knowles. "
11,?, 
12,Eric Idle," Er, could we have a box for Johnny, please. "
13,?," Hello, Brian"
14,Eric Idle," That's better. Well there you are. Three very well 
            known faces from the racing world. Thanks very much for coming along 
            this afternoon, lads."
15,Michael Palin," 
            Not at all. "
16,Eric Idle, And best wishes for the Derby.
17,Michael Palin," 
            Ah, thank you Brian, thanks very much. "
18,Eric Idle," Well in fact I hear they're ready for us now at the 
            start of the main race this afternoon. So let's go right away and 
            join Peter at the start."
0,Eric Idle," Well they're under starter's orders for this very valuable 
            Queen Victoria Handicap. And they're off, "
1,Michael Palin," Well a very exciting race there at Epsom. And now over to the 
            European Cup at Barcelona where the latest news is that Miguel 
            Otana, the burly Real Madrid striker, was sent off for breaking 
            wind in the forty-third minute. He'd already been cautioned for 
            pursing his lips earlier on in the game and now he's off! So let's 
            see a playback of that ... Brian."
2,Eric Idle, Yes ... er ... well as you can see ... there's Otana now 
3,Michael Palin, Jimmy?
4,Jimmy Hill, Good evening.
5,Michael Palin, What do you make of that?
6,Jimmy Hill," Well the referees really are clamping down these days. Only 
            last week the Belgian captain was sent off for having a Sony radio 
            cassette player. And Gonerelli, the huge Italian defender, was 
            sent off in Turin for having his sitting and dining room knocked 
            through to form an open living area."
7,Michael Palin, Hamlet?
8,Terry Jones, Good evening.
9,Michael Palin," Well you've got the girl on the bed and her legs up on the 
            mantelpiece ..."
10,Carol Cleveland," Out, out, come on, come on, out ... "
11,?," Let four captains bear Hamlet like a soldier to the stage. For 
            he was likely had he been put on to have proved most royally ...
            "
12,Michael Palin, And then...
0,Terry Jones," Let's bring 'em out! Any old iron! Any old 
            iron! "
1,Terry Jones, Thank you. 
2,Michael Palin," We are here today to witness the opening of 
            a new box to replace the box which used to stand at the corner of 
            Ulverston Road and Sandwood Crescent. Owing to the road-widening 
            program carried out by the Borough Council, the Ulverston Road box 
            was removed, leaving the wall box in Esher Road as the only box for 
            the Ulverston Road area. This new box will enable the people of the 
            Ulverston Road area to post letters, post-cards and small packages 
            without recourse to the Esher Road box or to the box outside the 
            post office at Turner's Parade which many people used to use, but 
            which has now been discontinued owing to the opening of this box and 
            also the re-organization of box distribution throughout the whole 
            area, which comes into force with the opening of new boxes at the 
            Wyatt Road Post Office in July. "
3,Michael Palin," A perfectly ordinary morning in a perfectly 
            ordinary English suburb. Life goes on as it has done for years. "
4,Michael Palin," But soon this quiet pattern of life was to 
            change irrevocably. The commonplace routine of a typical Monday 
            morning would never be the same again, for into this quiet little 
            community came... Mr. Neutron!"
0,Michael Palin," Mr. Neutron! The most dangerous and terrifying 
            man in the world! The man with the strength of an army! The wisdom 
            of all the scholars in history! The man who had the power to destroy 
            the world. "
1,Michael Palin," Mr. Neutron! The man whose incredible power 
            has made him the most feared man of all time... waits for his moment 
            to destroy this little world utterly! "
2,Michael Palin," Then there's Stanley ... he's our eldest ... 
            he's a biochemist in Sutton. He's married to Shirley... "
3,Graham Chapman, 
4,Michael Palin," Yes, that's right, I think she's a lovely 
            person. "
5,Terry Jones, I hate 'er! I hate 'er guts. 
6,Michael Palin," And they, of course, they come down most 
            weekends, so you'll be able to meet them then. "
7,Graham Chapman," I'd ... love .. · to. Hairdressing is very 
            interesting. "
8,Michael Palin," And very important, too. If you don't care 
            for your scalp, you get rabies. Then there's Kenneth, he's our 
            youngest. Mind you, he's a bit of a problem... at least my husband 
            thinks he is, anyway. "
9,Terry Jones," Nasty little piece of work, he is, I hate 
            him! "
10,Michael Palin," Mind you, the one we hear so much about 
            nowadays is Karen. She married a Canadian - he's a dentist - they 
            live in Alberta - two lovely children, Gary who's three, Leslie 
            who's six. They look like the spitting image of Karen. D'you want to 
            see a photo ... ? "
11,Graham Chapman," Oh, yes please. "
12,Michael Palin, All right. 
13,Terry Jones," They're a couple of little bastards. I hate 
            'em. They've got eyes like little pigs, just like their mother. 
            She's a disaster ... a really horrible-looking person, she is. I 
            thought that one would stay on the shelf, but along comes this 
            stupid dentist git. He's a real creepy little bastard, he is. I hate 
            'im. "
14,Graham Chapman, This is a nice area. 
15,Terry Jones, It's like a bloody graveyard. I hate it. 
16,Graham Chapman," It's handy for the shops and convenient for 
            the West End. "
17,Terry Jones," If you like going to the West End. I think 
            it's a stinking dump. "
18,Michael Palin," Meanwhile in Washington, at the headquarters 
            of 'FEAR' - the Federal Egg Answering Room - in reality a front name 
            for 'FEEBLE' - the Free World Extra-Earthly Bodies Location and 
            Extermination Centre... all was not well. "
19,Eric Idle, Good God! 
20,Michael Palin, Hello? 
21,Michael Palin," This is Captain Carpenter sir, from FEAR. "
22,Michael Palin, You mean FEEBLE? 
23,Michael Palin," Yes, sir ... "
24,Michael Palin, What is it? 
25,Michael Palin," Mr. Neutron is missing, sir! "
0,Michael Palin," Mr. Neutron! Oh my God! OK - Surround the 
            entire city! Send in four waves of armed paratroopers with full 
            ground-to-air missile support! Alert all air bases! Destroy all 
            roads! We'll bomb the town fiat if we have to! "
1,Eric Idle," Sir! Sir! He's not in Washington, sir. "
2,Michael Palin," OK! Hold everything! Hold everything! Hold it! 
            Lay off! Lay off... Where is he? "
3,Eric Idle," We don't know, sir ... all we know is he 
            checked out of his hotel and took a bus to the airport. "
4,Michael Palin," All right! I want a full-scale Red Alert 
            throughout the world! Surround everyone with everything we've got! 
            Mobilize every fighting unit and every weapon we can lay our hands 
            on! I want... I want three full-scale global nuclear alerts with 
            every army, navy and air force unit on eternal standby! "
5,Eric Idle," Right, sir! "
6,Michael Palin, And introduce conscription! 
7,Eric Idle," Yes, sir! "
8,Michael Palin, Right! 
9,Eric Idle," You've got a bit of work to do there, then.
            "
10,Graham Chapman," Yes, it is a problem. "
11,Eric Idle," Mrs. Ottershaw never used to bother ... then 
            of course she was very old... she was 206! Well, must be going... if 
            you need any help I'll send Frank round. He could do with a bit of 
            exercise, ha! ha! ha! ha! ... Fat old bastard... "
12,Michael Palin, Yes? 
13,Eric Idle," Captain Carpenter here, sir. We've been on red 
            alert now for three days, sir, and still no sign of Mr. Neutron. "
14,Michael Palin," Have we bombed anywhere? Have we shown 'era we 
            got teeth?"
15,Eric Idle," Oh yes, sir. We've bombed a lot of 
            places fiat, sir. "
16,Michael Palin," Good. Good. We don't want anyone to think we're 
            chicken. "
17,Eric Idle," Oh no! They don't think that, sir. Everyone's 
            really scared of us, sir. "
18,Michael Palin, Of us? 
19,Eric Idle," Yes, sir. "
20,Michael Palin, (pleased) Of our power? 
21,Eric Idle," Oh yes, sir! They're really scared when they 
            see those big planes come over. "
22,Michael Palin," Wow! I bet they are. I bet they are. I bet 
            they're really scared. "
23,Eric Idle," Oh they are, sir. "
24,Michael Palin," Do we have any figures on how scared they are?
            "
25,Eric Idle," No ... no figures, sir. But they sure were 
            scared. "
26,Michael Palin, Ah! But it's not working? 
27,Eric Idle," No, sir. "
28,Michael Palin," OK. We'll try another tactic. We'll try and 
            out-smart this Neutron guy. Yes, there's one man who could nail him.
            "
29,Eric Idle," One guy? That won't frighten anyone, sir. "
30,Michael Palin," Hc's the most brilliant man I ever met. We were 
            in the CIA together. He's retired now. He breeds rabbits up in the 
            Yukon... ' "
31,Eric Idle," What's his name, sir? "
32,Michael Palin, His name is Teddy Salad. 
33,Eric Idle, Salad as in... ? 
34,Michael Palin," Lettuces, cucumber, radishes. Yeah, yeah, yeah.
            "
35,Eric Idle," Where do I find him, sir? "
36,Michael Palin," The Yukon. Oh, and Carpenter ... "
37,Eric Idle," Yes, sir? "
38,Michael Palin, Make sure you get a decent disguise. 
39,Eric Idle," Oh, hello. My name's Carpenter. I'm from the US 
            Government. "
40,Graham Chapman, Are you from the army? 
41,Eric Idle," Er... no... I'm... er... I'm:.. I'm from the 
            ballet. The US Government Ballet. "
42,Graham Chapman, The ballet! The ballet's coming here? 
43,Eric Idle, Well maybe... 
44,Graham Chapman," Oh, that's Feat! We love the ballet. Last year 
            some of us from Yellow River got a party to go see the ballet in 
            Montreal. Dimly we can see behind the lumberjack a bevy of beautiful 
            boys of all nations. "
45,Eric Idle," Look, I was wondering... "
46,Graham Chapman," Oh, we had a marvellous time. It was Margot 
            Fonteyn dancing 'Les Sylphides'... oh, it was so beautiful... "
47,Eric Idle, Do you know... 
48,Graham Chapman, Do you know how old she is? 
49,Eric Idle, Who? 
50,Graham Chapman, Margot Fonteyn. 
51,Eric Idle, No. 
52,Graham Chapman, She's 206! 
53,Eric Idle," Look, I hear there's a US ballet organizer 
            round these parts by the name of Teddy Salad. "
54,Graham Chapman, You mean the special agent? 
55,Eric Idle, Well... 
56,Graham Chapman," He's an ex-CIA man. He's not a ballet dancer.
            "
57,Eric Idle," Well, I just want to see him on some ballet 
            business... "
58,Graham Chapman," Well, you could try the store... "
59,Eric Idle," Oh, thank you. "
60,Graham Chapman," Hey! Can you get us Lionel Blair's autograph?
            "
61,Graham Chapman," Try having an omelet for your evening meal... 
            perhaps with yoghurt and grapefruit. "
62,Graham Chapman, What about salad? 
63,Graham Chapman," No, no, no - salad - as in lettuces, 
            radishes, cucumber... "
0,Michael Palin, You don't like it?
1,Eric Idle," No, I didn't want to eat a salad. I wanted to 
            find out about a man called Salad. "
2,Michael Palin," You're the first person to order a salad for two 
            years. All the Eskimos eat here is fish, fish ... "
3,Graham Chapman, 
4,Terry Jones," Where's our fish. We've finished our fish.
            "
5,Michael Palin," What fish you want today, uh? "
6,Graham Chapman, Bream please. 
7,Michael Palin," Bream! Where do I get a bream this time of year? 
            You bloody choosy Eskimo pests. "
8,Graham Chapman, We are not Eskimos! 
9,Michael Palin," Why don't you like a nice plate of cannelloni?
            "
10,Graham Chapman, That's not fish. 
11,Michael Palin, 
12,Eric Idle, 
13,Graham Chapman, We're not Eskimos! 
14,Michael Palin, 
15,Eric Idle, 
16,Graham Chapman," What, Salad as in... "
17,Eric Idle," Lettuce, cucumbers, tomatoes ... yes. "
18,Graham Chapman, Like you have on your plate? 
19,Eric Idle, Yes. That's right. 
20,Graham Chapman," No, I'm afraid not. "
21,Terry Jones, Where's our fish? 
22,Graham Chapman, What does this Teddy Salad do? 
23,Eric Idle, He's a... er... hen-teaser. 
24,Eric Idle, Che cosa è la stucciacatori di polli? 
25,Graham Chapman," No, the only Teddy Salad we know is a CIA 
            man. "
26,Eric Idle," Oh, he might know. "
27,Eric Idle, Where will I find him? 
28,Terry Jones," Oh, he lives up at Kipper Sound. "
29,Eric Idle, Thanks a lot. 
30,Graham Chapman," Are you in international spying, too? "
31,Eric Idle," No... no... I'm with the... US Ballet... 
            force... who are you with? "
32,Graham Chapman, 
33,Michael Palin, Here's your bloody fish. 
34,Graham Chapman," Thank you, Anouk. "
35,Michael Palin, I'm not an Eskimo! 
36,Eric Idle, Hey! Hey! 
37,Eric Idle, Hi! I'm Carpenter of the US Ballet. 
38,Terry Jones," Hey, great to have you around. The last decent 
            ballet we got around here was Ballet Ramben. On Thursday they did 'Petrouchka', 
            then on Saturday they did 'Fille Mal Gardée'. I thought it was a bit 
            slow... "
39,Eric Idle, 
40,Terry Jones, I ain't Salad. 
41,Eric Idle, What? 
42,Terry Jones, You want Teddy Salad? 
43,Eric Idle, Yeah ... 
44,Terry Jones," The one on the end, on the right. That's Salad.
            "
45,Eric Idle, That's a dog! 
46,Terry Jones, 
47,Eric Idle, What do you mean? 
48,Terry Jones," Listen, Teddy Salad is the most brilliant agent 
            the CIA ever had, right? "
49,Eric Idle, Right. 
50,Terry Jones, That's how he made his name 
51,Eric Idle, That's incredible! 
52,Terry Jones," He had to slim down to one and a half pounds to 
            get into that costume. He cut eighteen inches off each arm and over 
            three feet off each leg. The most brilliant surgeon in Europe stuck 
            that tail on. "
53,Eric Idle, What about the head? 
54,Terry Jones," All of the head was removed apart from the eyes 
            and the brain in order to fit into the costume. "
55,Eric Idle, That's incredible! 
56,Terry Jones, D'you want to talk to him? 
57,Eric Idle," Yeah, sure. "
58,Terry Jones, 
59,Terry Jones, 
60,Eric Idle, What does he say? 
61,Terry Jones, 
62,Eric Idle, 
63,Terry Jones, He wants to go walkies. 
64,Eric Idle, Walkies? 
65,Terry Jones," Yeah, he's right into it today - d'you mind 
            taking him for walkies? "
66,Michael Palin," While Carpenter took the most brilliant agent 
            the CIA ever had for walkies, events in the world's capitals were 
            moving fast! "
0,Michael Palin," The Secretary of State to see you, Prime Minister.
            "
1,Eric Idle," Very well, show him in. "
2,Michael Palin, Prime Minister. 
3,Eric Idle, Do take a seat. 
4,Michael Palin," Prime Minister, we've just had the 
            Supreme Commander US Forces on the phone. Apparently they want a 
            full-scale Red Alert! "
5,Eric Idle, They what? 
6,Michael Palin," They want a full-scale Red Alert - 
            every troop movement... "
7,Eric Idle," It's all right - don't worry about 
            Giuseppe... "
8,Michael Palin," Well apparently the whole structure of 
            world peace may be threatened unless we immediately... "
9,Terry Jones, 
10,Eric Idle," No, no, Giuseppe - not now. "
11,Terry Jones, 
12,Eric Idle, No. 
13,Terry Jones," Oh, signora ... my mistake! I play for you 'My 
            Mistake'. "
14,Eric Idle," Giuseppe, do you mind playing over there.
            "
15,Terry Jones, 
16,Michael Palin," Well anyway, this Mr. Neutron, is 
            located somewhere in the London area. We must find and exterminate 
            him. The Americans say if we don't, they will. "
17,Eric Idle, 
18,Michael Palin," The Americans say if we won't they 
            will! "
19,Eric Idle, That he doesn't know what? 
20,Michael Palin," They'll bomb the entire London area.
            "
21,Eric Idle, 
22,Michael Palin, They won't bomb here. 
23,Eric Idle, Are you sure? 
24,Michael Palin, Sure. 
25,Eric Idle, 
26,Michael Palin," Well apparently they haven't got 
            Neutron yet... but when they do... "
27,Terry Jones, Well. Did he tell you anything? 
28,Eric Idle, 
29,Terry Jones, 
30,Eric Idle," Look, we haven't got much time .. · He hasn't 
            given me any information yet... "
31,Terry Jones," OK. Tell you what, let's eat. You give him one of 
            your meatballs, he'll tell you anything.. · OK? "
32,Eric Idle, OK. 
33,Terry Jones," Wait a minute - he's trying to tell us something.
            "
34,Michael Palin's Voice, Carpenter ... er ... ugh ... ah...Carpenter... 
35,Eric Idle, 
36,Michael Palin's Voice," Yes... yes... it's just it's so goddam painful in 
            here... what's the problem? "
37,Eric Idle," It's Mr. Neutron, sir ... he's gone missing. 
            The Supreme Commander wants you to take charge. "
38,Michael Palin's Voice, I ... oh God ... I ... I ... I... 
39,Eric Idle," Yes, Mr. Salad? "
40,Michael Palin's Voice, I gotta go walkies again. 
41,Michael Palin," Still no sign of Captain Carpenter, sir... or Mr. 
            Neutron. "
42,Michael Palin," And so the Great Powers and the people of 
            Shahkiln, Isle of Wight, drew their net in ever-tightening circles 
            around the most dangerous threat to peace the world has ever faced. 
            They bombed Cairo, Bangkok, Cape Town, Buenos Aires, Harrow, 
            Hammersmith, Stephey, Wandsworth and Enfield... But always it was 
            the wrong place. "
43,Michael Palin," But what of Mr. Neutron, the most fearfully 
            dangerous man in the world! The man who could destroy entire 
            galaxies with his wrist, the man who could tear fruit machines apart 
            with his eyeballs... He had not been idle! "
0,Michael Palin," In fact he had fallen in love... with the lady 
            who 'does' for Mrs. Entrail... "
1,Terry Jones," Oh 'ello Mr. N, terrible about Enfield, innit? 
            It's all gone. So's Staines ... lovely shops they used to have in 
            Staines... and Stunmore, where the AA offices used to be. I don't 
            know where we'll pay our AA subscriptions to now. Do you know where 
            we'll have to pay our AA. subscriptions to now, Mr. N? "
2,Graham Chapman," 1 didn't know you were a member of the AA 
            Mrs. S .C.U.M. "
3,Terry Jones," Oh yes. Ever since the Corsair broke down in 
            Leyonstone ... they towed it all the way to Deauville FOC. "
4,Graham Chapman," Oh, forget about your husband, Mrs. S.C.U.M. 
            - or may I call you Mrs. S? "
5,Terry Jones," You can call me Linda, if you like. "
6,Graham Chapman," No, I'd rather call you Mrs. S. "
7,Terry Jones, Oh... 
8,Graham Chapman, 
9,Terry Jones, Well... that's what I was calling you. 
10,Graham Chapman," Mrs. S, there is something I have to tell 
            you... "
11,Terry Jones," Yes, Mr. N? "
12,Graham Chapman," I have just won a Kellogg's Corn Flake 
            Competition. "
13,Terry Jones, Oh Mr. N! That's wonderful! 
14,Graham Chapman," I got the ball in exactly the right place· 
            The prize is £5,000 in cash, or as much ice cream as you can eat.
            "
15,Terry Jones," £5,000! "
16,Graham Chapman, I was thinking of taking the ice cream. 
17,Terry Jones, 
18,Graham Chapman, It's been so hot recently. 
19,Terry Jones, You couldn't eat that much ice cream Mr. N. 
20,Graham Chapman," Mrs. S, I can eat enormous quantifies of ice 
            cream without being sick. "
21,Terry Jones," Oh no! Take the £5,000! Please take the £5,000.
            "
22,Graham Chapman, I was thinking. If we got married... 
23,Terry Jones, Oh yes! 
24,Graham Chapman," We could use the £5,000 to buy a spoon... "
25,Terry Jones, Oh! We could buy a lot more than that! 
26,Graham Chapman, And then fill up with ice cream. 
27,Terry Jones," Not Forget about the ice cream. We need the 
            money. "
28,Graham Chapman," We need nothing. For there is something I 
            have not told you Mrs. S.C.U.M. "
29,Terry Jones, Oh please call me Mrs. S. 
